"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0009628","GO:0009628","response to abiotic stimulus",433,0.826297276573906,1.29409891406306,1.94080038862241e-05,0.00492575138632367,0.00428610443718927,439,"tags=31%, list=11%, signal=31%","5743/1803/4843/5468/890/2932/154/1432/1111/836/7124/596/6532/581/153/231/5970/842/2155/7157/1139/3162/207/3553/7422/4318/595/4780/2353/6647/18/5328/4846/1543/7040/841/4790/6714/4313/847/5595/4792/4609/5424/598/3091/4353/1026/6517/5599/6010/5465/7442/5728/3156/4312/2902/4985/1277/8837/1728/6772/1956/4842/7412/5562/7299/1906/5327/3552/2475/5291/23411/3627/5313/9520/8795/650/5467/1499/2697/3480/1636/834/317/7099/5290/351/8989/2729/4314/10449/5609/2534/3291/3741/578/5894/142/3315/41/3596/7351/6339/477/6338/6340/2903/40/2355/1185/1181/476/23621/1116/51738/6649/2890/1312/5111/4914/7056/894/1520/11200/5770/2247/355/3184/112724/1137/572/857/3659/84676"
"GO:0023057","GO:0023057","negative regulation of signaling",458,0.822713260617226,1.28758570775529,1.80117696343697e-05,0.00492575138632367,0.00428610443718927,277,"tags=18%, list=7%, signal=19%","5743/2099/367/43/5468/2932/154/1432/7124/5139/596/590/6532/581/5970/150/3569/7157/3162/207/3553/4318/3576/4780/3586/4846/841/6714/4988/5595/4792/4609/3383/598/3091/5579/152/7498/5563/5465/5569/5728/5925/2950/8837/1491/3630/6772/1956/6720/5562/3135/1906/627/3552/2475/5291/2730/4170/23411/4057/5054/331/650/1499/183/2697/3480/7099/3309/11221/351/6376/9518/383/2729/4314/5530/10449/5716/2534"
"GO:0010648","GO:0010648","negative regulation of cell communication",458,0.822537978345628,1.28731138259422,1.88495099548103e-05,0.00492575138632367,0.00428610443718927,277,"tags=18%, list=7%, signal=19%","5743/2099/367/43/5468/2932/154/1432/7124/5139/596/590/6532/581/5970/150/3569/7157/3162/207/3553/4318/3576/4780/3586/4846/841/6714/4988/5595/4792/4609/3383/598/3091/5579/152/7498/5563/5465/5569/5728/5925/2950/8837/1491/3630/6772/1956/6720/5562/3135/1906/627/3552/2475/5291/2730/4170/23411/4057/5054/331/650/1499/183/2697/3480/7099/3309/11221/351/6376/9518/383/2729/4314/5530/10449/5716/2534"
"GO:0051094","GO:0051094","positive regulation of developmental process",474,0.811475470446403,1.26908416394838,2.89051812184138e-05,0.00687762655615634,0.00598451350620713,287,"tags=19%, list=7%, signal=20%","5743/367/5468/10499/2932/5292/154/1432/6256/7124/6531/5139/596/581/8648/5970/3569/3791/1139/3162/207/3553/7422/3576/595/4780/2353/3586/4846/7040/841/4790/240/6714/4988/3558/4609/3458/3091/5579/983/152/5578/3565/3643/1545/5315/5925/1277/2152/1491/3630/6772/1956/2335/6774/5562/3135/1906/627/3552/60/4860/2475/23411/4057/5054/650/3481/1950/6257/5467/1499/183/2697/3480/1636/11221/351/6376/9518/728/1385/5105/5530/5293/6915/2065"
"GO:0099536","GO:0099536","synaptic signaling",265,0.852100094856884,1.34496716129087,3.28339247566132e-05,0.00735286773814272,0.00639804094173756,182,"tags=15%, list=4%, signal=15%","5743/760/43/2554/2932/1128/154/6530/1131/1129/2908/7124/6531/148/590/6532/5970/150/2891/1139/207/3553/5594/18/1135/4988/5595/5579/3359/6347/7442/5728/3156/2902/3630/1728/1956/1906/627/5327"
"GO:0045893","GO:0045893","positive regulation of DNA-templated transcription",472,0.813661353417022,1.27266021783275,3.78851830035431e-05,0.00759099429970993,0.0066052449258809,275,"tags=16%, list=7%, signal=17%","2099/367/5468/10499/1017/890/5292/2100/154/1432/6256/2908/7124/5241/3757/8648/5970/3569/3725/7157/207/3553/7422/4780/2353/3586/7040/4790/5595/4792/3558/4609/3458/3091/5579/196/3565/5465/3643/2902/5315/5925/1277/6772/1956/6720/6774/4842/5562/1906/3552/60/8856/2475/9970/23411/3627/5319/650/3481/1950/1029/6257/5467/10891/1499/183/7099/3309/351/6376/3551/1385/5105/5530/5609"
"GO:1902680","GO:1902680","positive regulation of RNA biosynthetic process",472,0.813661353417022,1.27266021783275,3.78851830035431e-05,0.00759099429970993,0.0066052449258809,275,"tags=16%, list=7%, signal=17%","2099/367/5468/10499/1017/890/5292/2100/154/1432/6256/2908/7124/5241/3757/8648/5970/3569/3725/7157/207/3553/7422/4780/2353/3586/7040/4790/5595/4792/3558/4609/3458/3091/5579/196/3565/5465/3643/2902/5315/5925/1277/6772/1956/6720/6774/4842/5562/1906/3552/60/8856/2475/9970/23411/3627/5319/650/3481/1950/1029/6257/5467/10891/1499/183/7099/3309/351/6376/3551/1385/5105/5530/5609"
"GO:0141193","GO:0141193","nuclear receptor-mediated signaling pathway",58,0.938279082016237,1.56344657457376,5.0232748282662e-05,0.00824771736130421,0.00717668741405012,136,"tags=26%, list=3%, signal=25%","2099/367/5468/10499/5292/2100/6256/2908/5241/8648/4306/5594/6714/5465/8644"
"GO:0007268","GO:0007268","chemical synaptic transmission",258,0.850993619788775,1.34254266428777,4.91102405788506e-05,0.00824771736130421,0.00717668741405012,182,"tags=15%, list=4%, signal=15%","5743/760/43/2554/2932/1128/154/6530/1131/1129/2908/7124/6531/148/590/6532/150/2891/1139/207/3553/5594/18/1135/5595/5579/3359/6347/7442/5728/3156/2902/3630/1728/1956/1906/627/5327"
"GO:0098916","GO:0098916","anterograde trans-synaptic signaling",258,0.850993619788775,1.34254266428777,4.91102405788506e-05,0.00824771736130421,0.00717668741405012,182,"tags=15%, list=4%, signal=15%","5743/760/43/2554/2932/1128/154/6530/1131/1129/2908/7124/6531/148/590/6532/150/2891/1139/207/3553/5594/18/1135/5595/5579/3359/6347/7442/5728/3156/2902/3630/1728/1956/1906/627/5327"
"GO:0099537","GO:0099537","trans-synaptic signaling",258,0.850993619788775,1.34254266428777,4.91102405788506e-05,0.00824771736130421,0.00717668741405012,182,"tags=15%, list=4%, signal=15%","5743/760/43/2554/2932/1128/154/6530/1131/1129/2908/7124/6531/148/590/6532/150/2891/1139/207/3553/5594/18/1135/5595/5579/3359/6347/7442/5728/3156/2902/3630/1728/1956/1906/627/5327"
"GO:0043207","GO:0043207","response to external biotic stimulus",462,0.809730033339053,1.26682807255368,5.41615271953258e-05,0.00824771736130421,0.00717668741405012,333,"tags=23%, list=8%, signal=24%","5743/2099/4843/5468/5292/1432/4129/1129/836/3500/7124/596/5646/581/5970/842/4069/3569/7157/207/3553/5594/4318/3576/4780/2353/3586/4846/1543/7040/841/4790/1019/6714/5595/4792/3458/598/3091/4353/5578/196/6347/5599/6401/2950/51191/3630/1728/6772/4842/7412/3106/356/50506/3135/1906/3107/3552/4953/5291/59/1401/5972/5294/3627/4057/5319/5054/331/3105/650/5467/1571/1636/834/7099/8942/11221/351/6376/3551/728/383/4314/3140/5105/5609/2534/5293/3512/7018/6915/4317/104/578/4023/1869/2920/653361/5894/142/3315/6373/1021/3596/6338/103"
"GO:0051707","GO:0051707","response to other organism",462,0.809730033339053,1.26682807255368,5.41615271953258e-05,0.00824771736130421,0.00717668741405012,333,"tags=23%, list=8%, signal=24%","5743/2099/4843/5468/5292/1432/4129/1129/836/3500/7124/596/5646/581/5970/842/4069/3569/7157/207/3553/5594/4318/3576/4780/2353/3586/4846/1543/7040/841/4790/1019/6714/5595/4792/3458/598/3091/4353/5578/196/6347/5599/6401/2950/51191/3630/1728/6772/4842/7412/3106/356/50506/3135/1906/3107/3552/4953/5291/59/1401/5972/5294/3627/4057/5319/5054/331/3105/650/5467/1571/1636/834/7099/8942/11221/351/6376/3551/728/383/4314/3140/5105/5609/2534/5293/3512/7018/6915/4317/104/578/4023/1869/2920/653361/5894/142/3315/6373/1021/3596/6338/103"
"GO:0051254","GO:0051254","positive regulation of RNA metabolic process",497,0.809243183436573,1.26411055417031,5.64065449021865e-05,0.00825921986317785,0.00718669622701137,275,"tags=15%, list=7%, signal=16%","2099/367/5468/10499/1017/890/5292/2100/154/1432/6256/2908/7124/5241/3757/8648/5970/3569/3725/7157/207/3553/7422/4780/2353/3586/7040/4790/5595/4792/3558/4609/3458/3091/5579/196/3565/5465/3643/2902/5315/5925/1277/6772/1956/6720/6774/4842/5562/1906/3552/60/8856/2475/9970/23411/3627/5319/650/3481/1950/1029/6257/5467/10891/1499/183/7099/3309/351/6376/3551/1385/5105/5530/5609"
"GO:0030522","GO:0030522","intracellular receptor signaling pathway",109,0.905048911449859,1.45664931851116,6.03519176872149e-05,0.00850962039389731,0.00740458031039631,227,"tags=28%, list=6%, signal=27%","2099/367/5468/10499/5292/2100/6256/2908/7124/5241/8648/5970/4306/207/5594/6714/4792/196/5599/5465/8644/6720/6774/8856/9970/23411/331/650/6257/5467"
"GO:0051050","GO:0051050","positive regulation of transport",291,0.842674439868669,1.3278305493539,6.26079996471421e-05,0.00851245195202393,0.00740704416878031,261,"tags=21%, list=6%, signal=21%","5743/760/43/5468/2932/1128/1432/6256/6331/808/1131/7124/6532/3757/581/150/207/3553/7422/4780/6647/18/7040/6714/4792/3458/3091/5444/5579/983/5578/6347/3565/3643/6401/2902/3630/1956/2641/4842/356/1588/1906/3552/60/4133/23411/3627/5319/5054/650/1950/5467/2746/27032/7099/351/6376/2946/1385"
"GO:0043066","GO:0043066","negative regulation of apoptotic process",310,0.836303905750572,1.31937870627784,6.48640838088012e-05,0.00851508851931401,0.00740933835739737,325,"tags=28%, list=8%, signal=28%","5743/2099/367/2932/5292/1800/7124/5139/596/581/231/5970/3569/3791/7157/3162/207/3553/7422/4318/595/4780/6647/3586/4846/4790/6714/847/3558/4609/3383/598/3091/4353/1026/983/5578/6347/3565/5599/5563/5465/5925/2950/8837/1491/332/3630/1728/1956/2641/5562/1906/627/3552/2475/5291/2730/4170/5294/23411/4057/5054/331/5467/10891/1499/3480/3309/5290/6376/1385/2729/10449/5716/2534/959/2065/578/2064/5582/5894/3315/3596/4915/7351"
"GO:0032101","GO:0032101","regulation of response to external stimulus",364,0.826299684304332,1.29662642749198,7.1632347424147e-05,0.00879691440786218,0.00765456697262447,295,"tags=22%, list=7%, signal=22%","5743/1803/2099/5468/5292/1432/836/7124/6531/5970/3569/2155/3791/207/3553/5594/7422/4318/3576/4780/6647/3586/5328/4846/7040/841/4790/240/6714/5595/4792/3558/3458/5578/196/6347/3565/5599/5465/5733/5728/6401/5925/2950/2152/51191/3630/6772/6774/3106/1588/3135/1906/5327/5294/3627/4057/5054/331/3105/5467/183/3480/116443/834/7099/11221/351/3818/6376/3551/728/383/4314/2534/5879/6915/4317/4023"
"GO:0009607","GO:0009607","response to biotic stimulus",473,0.815233041159737,1.27489752927647,6.93762578782546e-05,0.00879691440786218,0.00765456697262447,333,"tags=24%, list=8%, signal=25%","5743/2099/4843/5468/2932/5292/1432/4129/1129/836/3500/7124/596/5646/581/5970/842/4069/3569/7157/207/3553/5594/4318/3576/4780/2353/3586/4846/1543/7040/841/4790/1019/6714/5595/4792/3458/598/3091/4353/5578/196/6347/5599/6401/2950/51191/3630/1728/6772/4842/7412/3106/5562/356/50506/3135/1906/3107/3552/4953/5291/59/1401/5972/5294/3627/4057/5319/5054/331/3105/8795/650/5467/1571/1636/834/317/7099/3309/8942/11221/351/6376/3551/728/383/4314/3140/5105/5609/2534/5293/3512/7018/6915/4317/104/578/4023/1869/2920/653361/5894/142/3315/6373/1021/3596/6338/103"
"GO:0008015","GO:0008015","blood circulation",208,0.85781407531537,1.35635439852757,9.30652563073904e-05,0.0108664823349582,0.00945538548328248,293,"tags=26%, list=7%, signal=25%","5743/367/4843/5742/5468/154/6331/808/1129/7124/146/5139/148/147/6532/3757/153/150/7422/6647/18/4846/7040/6714/4313/152/5465/7442/3630/6772/1956/6720/4842/1906/2475/59/1401/5972/2730/5294/3627/5467/183/2697/1636/5290/351/2946/2729/478/3291/6915/3741/2028"
"GO:0007186","GO:0007186","G protein-coupled receptor signaling pathway",376,0.822520290337014,1.2905240561361,9.41933062919942e-05,0.0108664823349582,0.00945538548328248,203,"tags=11%, list=5%, signal=12%","2099/760/367/5468/2932/1128/154/808/1131/1129/146/5139/148/147/5241/153/5970/150/207/7422/3576/6714/4988/3558/3091/5579/152/5578/6347/6010/5733/3643/8644/6401/4985/3630/2641/4842/1906/5291/5294/3627"
"GO:0048545","GO:0048545","response to steroid hormone",150,0.88615786158769,1.41557704007256,0.000106601865652085,0.0119362736040437,0.0103862560745236,164,"tags=23%, list=4%, signal=23%","5743/2099/367/10499/2100/6256/4129/2908/836/7124/5139/596/590/5241/8648/5970/842/3569/3725/4306/5594/2353/3586/7040/6714/2805/1026/5465/8644/1545/1277/8837/2720/1956/6720"
"GO:0006954","GO:0006954","inflammatory response",326,0.830916413318447,1.30883541284027,0.000112242124695406,0.0122087362490118,0.0106233373358329,295,"tags=23%, list=7%, signal=23%","5743/2099/4843/5468/1800/1432/2908/836/3500/7124/5970/4069/3569/3162/207/3553/4318/3576/4780/2353/6647/3586/7040/841/4790/240/6714/4792/3558/3458/3091/196/6347/3565/5599/5465/5733/7442/6401/5925/2950/2152/3630/1956/2335/6774/7412/1588/2194/3552/2475/1401/5294/3627/5054/331/650/5467/183/834/7099/11221/351/3818/6376/3551/728/4314/2534/959/5879/5293/6915/4317/4023"
"GO:0009755","GO:0009755","hormone-mediated signaling pathway",80,0.9188491982457,1.50778537390438,0.000119032666996162,0.0123794733842858,0.0107719029323677,136,"tags=20%, list=3%, signal=20%","2099/367/5468/5292/2100/6256/2908/5139/5241/8648/5970/4306/5594/6714/5465/8644"
"GO:0036293","GO:0036293","response to decreased oxygen levels",139,0.886282388919076,1.41758627863644,0.000123567110218771,0.0123794733842858,0.0107719029323677,245,"tags=32%, list=6%, signal=31%","5743/1803/4843/5468/890/836/7124/596/6532/842/2155/7157/1139/207/7422/4780/2353/18/5328/1543/7040/6714/4313/847/4609/3091/6517/5465/4985/8837/4842/7412/5562/1906/5327/3552/2475/5291/23411/5313/9520/650/5467/1636/317"
"GO:0070482","GO:0070482","response to oxygen levels",147,0.882882996278782,1.4103715313134,0.000123567110218771,0.0123794733842858,0.0107719029323677,245,"tags=32%, list=6%, signal=31%","5743/1803/4843/5468/890/836/7124/596/6532/842/2155/7157/1139/207/7422/4780/2353/18/5328/1543/7040/6714/4313/847/4609/3091/1026/6517/5465/4985/1277/8837/4842/7412/5562/1906/5327/3552/2475/5291/23411/5313/9520/650/5467/1636/317"
"GO:0001666","GO:0001666","response to hypoxia",134,0.886673793246321,1.41922150916033,0.000137170466073809,0.0133899478036665,0.0116511594260264,245,"tags=33%, list=6%, signal=32%","5743/1803/4843/5468/890/836/7124/596/6532/842/2155/7157/1139/7422/4780/2353/18/5328/1543/7040/6714/4313/847/4609/3091/6517/5465/4985/8837/4842/7412/5562/1906/5327/3552/2475/5291/23411/5313/9520/650/5467/1636/317"
"GO:0043069","GO:0043069","negative regulation of programmed cell death",317,0.834559303551092,1.31426861566288,0.000150773852941339,0.0143499014536919,0.0124864556633262,325,"tags=27%, list=8%, signal=27%","5743/2099/367/2932/5292/1800/7124/5139/596/581/231/5970/3569/3791/7157/3162/207/3553/7422/4318/595/4780/6647/3586/4846/841/4790/6714/847/3558/4609/3383/598/3091/4353/1026/983/5578/6347/3565/5599/5563/5465/5925/2950/8837/1491/332/3630/1728/1956/2641/5562/1906/627/3552/2475/5291/2730/4170/5294/23411/4057/5054/331/5467/10891/1499/3480/3309/5290/6376/1385/2729/10449/5716/2534/959/2065/578/2064/5582/5894/3315/3596/4915/7351"
"GO:0045944","GO:0045944","positive regulation of transcription by RNA polymerase II",336,0.826823921268241,1.3012595984911,0.000157575555495142,0.0146314668236587,0.0127314575903264,273,"tags=19%, list=7%, signal=19%","2099/367/5468/10499/2100/154/1432/6256/2908/7124/5241/8648/5970/3569/3725/7157/207/3553/7422/4780/2353/3586/7040/4790/5595/4792/3558/4609/3458/3091/196/3565/5465/2902/5315/5925/6772/1956/6720/6774/4842/1906/3552/8856/9970/23411/3627/5319/650/3481/1029/6257/5467/10891/1499/7099/3309/351/6376/3551/1385/5105/5530"
"GO:0070201","GO:0070201","regulation of establishment of protein localization",184,0.862531394527468,1.36799080318006,0.000196118616961965,0.0173588698758151,0.0151046862425698,252,"tags=22%, list=6%, signal=22%","5743/4843/43/5468/2932/1128/1432/1131/7124/150/1509/3569/3553/18/7040/240/6714/4988/3458/3091/5579/983/152/5578/5599/5569/3156/3630/1956/2641/6720/5562/3552/5319/9520/1029/5467/2746/27032/7099/351"
"GO:0009410","GO:0009410","response to xenobiotic stimulus",197,0.855733271185807,1.35384996311354,0.000200653101527902,0.0173588698758151,0.0151046862425698,292,"tags=36%, list=7%, signal=35%","5743/4843/1800/6530/4129/836/7124/6531/5139/148/596/590/6532/3757/5970/7157/3553/595/4780/2353/6647/18/3586/1543/7040/1019/6714/4313/847/1576/4609/1026/5579/983/196/5447/5563/1544/2902/1545/5925/2950/1277/1728/6772/1956/6720/4842/5562/1906/8856/4860/5972/2730/217/5009/1499/1571/1636/2944/8989/2946/1385/2729/1645/1555/495/3291/6915/578"
"GO:0003013","GO:0003013","circulatory system process",243,0.847318848675079,1.3343887636888,0.000205187587184575,0.0173588698758151,0.0151046862425698,375,"tags=32%, list=9%, signal=31%","5743/367/4843/5742/5468/154/6331/808/1129/7124/146/5139/148/147/6532/3757/153/150/7422/6647/18/4846/7040/6714/4313/152/6517/5465/7442/3643/3630/6772/1956/6720/4842/1906/2475/59/1401/5972/2730/5294/3627/6528/8884/9429/5467/183/2697/1636/5290/351/2946/2729/478/2534/3291/6915/3741/2028/488/6339/477/6338/10396/487/6340/480/40/489/476/151/23428/5243/51738/1244/6649"
"GO:0009968","GO:0009968","negative regulation of signal transduction",425,0.811880429956526,1.27127602563015,0.00019385137511194,0.0173588698758151,0.0151046862425698,277,"tags=17%, list=7%, signal=18%","5743/2099/367/5468/2932/154/1432/7124/5139/596/581/5970/3569/7157/3162/207/3553/4318/3576/4780/3586/4846/841/6714/4988/5595/4792/4609/3383/598/3091/5579/7498/5563/5465/5569/5728/5925/2950/8837/1491/3630/6772/1956/5562/3135/627/3552/2475/5291/2730/4170/23411/4057/5054/331/650/1499/183/3480/7099/3309/11221/351/6376/9518/383/2729/4314/5530/10449/5716/2534"
"GO:0000122","GO:0000122","negative regulation of transcription by RNA polymerase II",248,0.845455973886593,1.33136540587664,0.000227860029549989,0.0188578941847132,0.0164090506405907,233,"tags=15%, list=6%, signal=15%","2099/367/5468/10499/1017/2100/6256/2908/7124/5970/3725/7157/7422/595/7040/4790/6714/4609/3458/3565/5465/7442/5569/5925/6772/6720/6774/356/1906/8856/9970/23411/650/3481/5467/1499"
"GO:0065009","GO:0065009","regulation of molecular function",484,0.796093885573099,1.2442735891692,0.000293923077053813,0.0238077692413588,0.0207161461027626,376,"tags=20%, list=9%, signal=20%","2099/367/5468/2932/5292/2100/154/1432/6256/808/1131/7124/5139/596/581/5970/150/3569/3725/7157/1139/207/3553/4318/595/6647/3586/5328/4846/4790/6714/4988/5595/4792/3458/3091/1026/152/6347/5447/10598/5599/5465/5569/5728/3643/1545/5925/4985/2950/8837/51191/3630/1956/6774/1906/627/60/4133/5294/23411/4057/5319/5054/8795/650/1950/1029/10891/183/7099/11221/3551/2946/5609/5716/959/104/2064/1869/488/5894/142/3315/4915/103/487/5032/489/1649/10768/151/1116/4217/5621/51422"
