"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0071396","GO:0071396","cellular response to lipid",230,0.879208571637408,1.37051195283928,1.63425707440382e-06,0.000528905016807055,0.000471354145670155,191,"tags=26%, list=6%, signal=26%","5743/2099/367/4843/890/6256/2932/2100/5292/2908/7124/1432/5241/6532/5970/5139/4306/8648/3569/842/3576/207/3553/5594/3586/4792/2353/4790/7040/5595/4318/4846/1019/2950/5465/6347/6720/1645/4313/5578/1277/7099/5599/6714/196/8644/5563/653361/23411/834/5562/4023/1956/1545/942/142/8837/1906/5467/572"
"GO:0099537","GO:0099537","trans-synaptic signaling",186,0.891230200486207,1.40731140472837,2.25283747106364e-06,0.000668341783082213,0.000595618608577703,118,"tags=16%, list=4%, signal=16%","5743/43/760/2554/1128/6530/1129/2932/154/1131/6531/2908/148/7124/6532/590/150/1139/2891/1135/207/3553/5594/5595/7442/1728/6347/18/3156/5728"
"GO:0099536","GO:0099536","synaptic signaling",192,0.892342131419421,1.40711925110339,2.66556365784778e-06,0.000729954355533701,0.000650527033583257,118,"tags=17%, list=4%, signal=17%","5743/43/760/2554/1128/6530/1129/2932/154/1131/6531/2908/148/7124/6532/5970/590/150/1139/2891/1135/207/3553/5594/5595/4988/7442/1728/6347/18/3156/5728"
"GO:0032870","GO:0032870","cellular response to hormone stimulus",224,0.874805585824844,1.36722473456284,5.15007082747518e-06,0.00130958943898654,0.00116709123864738,214,"tags=28%, list=7%, signal=28%","2099/367/760/5468/10499/890/6256/2932/2100/5292/2908/5241/5970/150/5139/4306/8648/842/207/1509/3553/5594/5319/2353/4790/7040/3791/5595/5465/5925/4780/6720/1645/5578/6772/6714/8644/5563/6774/23411/3630/5562/5579/2641/1956/1545/2729/2875/2730/142/8837/3643/1906/2064/5467/5313/6517/2475/2805/5530/5972/2033"
"GO:0051049","GO:0051049","regulation of transport",424,0.840541967798368,1.28818292092803,7.43332459996087e-06,0.00176417570505738,0.00157221335749348,233,"tags=21%, list=7%, signal=22%","5743/43/760/4843/1128/5468/4129/6256/2932/154/1131/6331/5292/836/7124/808/1432/596/6532/581/150/3569/3757/207/3553/5594/7422/5319/4792/151/4790/6647/7040/240/5595/4318/4846/152/4988/5465/5733/5444/6347/4780/18/3458/6720/3156/5728/3091/5578/598/4133/3565/7099/6714/983/23411/3630/6401/5562/5579/1588/2641/1956/2729/4985/162514/3643/1906/5467/572/1029/356/6721/5530/27032/3552/5972/5054/2033/650/578/8527/4842/5569/1499"
"GO:0008284","GO:0008284","positive regulation of cell population proliferation",292,0.8593939944708,1.32862110752805,8.68375663860929e-06,0.00193213585209057,0.00172189753347161,210,"tags=24%, list=7%, signal=24%","5743/1803/2099/367/1017/890/6331/5292/146/7124/1432/596/5970/150/3569/1139/3725/207/3162/3553/5594/3586/7422/5319/595/7040/3791/3558/5595/4318/1019/1026/4609/3458/5728/3091/4313/7412/5578/598/891/3565/7099/1991/332/2152/6772/6714/8644/983/6774/23411/3630/5562/1956/942/8837/3643/1906/2064/5467/572/3037/356/2355/959/5530/1869/3552"
"GO:0003008","GO:0003008","system process",485,0.831371636303734,1.27429455874058,9.37844289951735e-06,0.00196395627778128,0.00175025553555079,216,"tags=18%, list=7%, signal=19%","5743/367/4843/5742/1128/5468/1129/2932/154/1131/147/6331/6531/146/836/148/7124/808/596/6532/590/150/153/5139/1139/3757/1135/231/207/3162/3553/5594/7422/2353/151/6647/7040/5595/4846/152/2628/4988/5465/5733/7442/6347/18/6720/3156/5728/3091/1645/4313/6010/5578/1277/7099/332/6772/3359/6714/8644/7299/3630/1588/1956/1244/2729/2730/142/8837/3643/8989/1906/2168/5467/339221/3037/6517/2475/5530/5972/1649/2033/6649"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",488,0.826823850830831,1.26699940398739,1.66155375631965e-05,0.0032861840958322,0.00292860995412131,217,"tags=18%, list=7%, signal=20%","5743/1803/43/4843/5468/10499/6256/154/1131/6531/5292/146/148/7124/1432/596/5970/150/153/8648/3569/1139/3576/207/3162/3553/841/5328/3586/7422/5319/2353/151/595/6647/7040/3791/240/3558/4846/2155/1026/2628/4609/4988/5733/5925/6347/4780/18/3458/3091/7412/5578/1277/3565/7099/1991/2152/6772/6714/983/6774/23411/3630/834/5562/5579/1588/4023/1956/1545/942/5327/142/1906/5340/339221/572/5564/2475/959/5530/3552/1649/5054/2033/650"
"GO:0071495","GO:0071495","cellular response to endogenous stimulus",390,0.838196984887454,1.28915240113706,2.22004772863684e-05,0.00415966837576166,0.00370704922665453,234,"tags=22%, list=7%, signal=23%","2099/367/760/5468/10499/890/6256/2932/2100/5292/836/2908/1432/5241/5970/150/5139/4306/8648/842/3725/3576/207/7157/1509/3553/5594/3586/7422/5319/2353/4790/7040/3791/5595/847/5465/7442/5925/6347/4780/6720/7498/3091/1645/7412/5578/1277/3565/7099/6772/6714/8644/5563/6774/23411/3630/5562/5579/2641/1956/1545/2729/2875/2730/4985/142/8837/3643/1906/2064/5467/5313/3037/6517/2475/2805/5530/5972/2033/650/4842/5894/1499/6528"
"GO:0048545","GO:0048545","response to steroid hormone",137,0.895557544905234,1.44038289473661,2.75061885249455e-05,0.00466295386422886,0.00415557153955819,200,"tags=29%, list=6%, signal=29%","5743/2099/367/10499/4129/6256/2100/836/2908/7124/596/5241/5970/590/5139/4306/8648/3569/842/3725/5594/3586/2353/7040/1026/5465/6720/1277/6714/8644/23411/1956/1545/142/8837/1906/2720/5467/2355/2805"
"GO:0007186","GO:0007186","G protein-coupled receptor signaling pathway",237,0.866185701702734,1.34761026781752,2.75061885249455e-05,0.00466295386422886,0.00415557153955819,182,"tags=16%, list=6%, signal=17%","2099/367/760/1128/5468/1129/2932/154/1131/147/146/148/808/5241/5970/150/153/5139/3576/207/7422/151/3558/152/4988/5733/6347/3091/6010/5578/6714/8644/3630/6401/5579/2641/4985/3643/1906"
"GO:0032880","GO:0032880","regulation of protein localization",259,0.858863813440789,1.33078827719213,3.45176757726459e-05,0.00558558753411906,0.00497781219037103,214,"tags=20%, list=7%, signal=21%","5743/43/367/4843/1128/5468/2932/1131/7124/1432/596/150/3569/207/1509/3553/7422/5319/7040/240/152/4988/18/3458/6720/3156/3091/5578/598/4133/7099/5599/6714/5563/983/3630/5562/5579/2641/1956/142/1906/2064/5467/572/1029/2475/6721/5530/2752/27032/3552/2033"
"GO:0060341","GO:0060341","regulation of cellular localization",289,0.850509919671836,1.31520853442478,5.30390186480664e-05,0.00820951766900506,0.00731622893387973,233,"tags=21%, list=7%, signal=21%","5743/43/367/4843/1128/5468/2932/1131/7124/1432/596/581/150/3569/207/1509/3553/5594/7422/5319/7040/240/5595/152/4988/18/3458/6720/3156/3091/5578/598/4133/7099/5599/6714/5563/983/3630/5562/5579/2641/1956/142/1906/2064/5467/572/1029/2475/6721/5530/2752/27032/3552/2033/578/4842/5569/1499"
"GO:0044419","GO:0044419","biological process involved in interspecies interaction between organisms",440,0.824221602875521,1.263416501215,7.61445307943226e-05,0.0112947720678245,0.0100657726234249,287,"tags=23%, list=9%, signal=25%","5743/1803/2099/4843/5468/1129/4129/5292/5646/3500/836/7124/1432/596/4069/5970/581/3569/842/3725/3576/207/7157/3553/841/5594/3383/1543/3586/5319/4792/2353/4790/7040/5595/4318/4846/1019/2950/5465/1728/6347/4780/4353/3458/2194/3091/7412/5578/598/7099/1991/5599/6772/6714/196/983/653361/3630/6401/834/4023/50506/1956/942/142/3643/1906/5340/5467/51191/356/2355/1869/3552/5972/5054/2033/2919/650/578/4314/4842/840/5894/4953/2335/6403/1571/6584/4317/2920/210/351/1514/857/2147/6667/4282/948/5591/3593/5836"
"GO:0009628","GO:0009628","response to abiotic stimulus",414,0.828118925954187,1.27116848305358,7.95286715877051e-05,0.0113248828340892,0.0100926069964355,233,"tags=22%, list=7%, signal=24%","5743/1803/4843/5468/890/2932/154/1111/836/7124/1432/596/6532/5970/581/153/842/1139/231/207/7157/3162/3553/841/5328/1543/7422/4792/2353/4790/595/6647/7040/5595/4318/847/4846/2155/1026/4609/5465/7442/1728/4312/4780/4353/18/3156/5728/3091/4313/6010/7412/598/5424/1277/7099/1991/5599/6772/6714/23411/7299/834/5562/1956/2729/5327/4985/162514/142/8837/8989/1906/2168/5467/5313/572/6517/2475/2355/3552/2033/6649/650/578/4314/11200/4842/840/5894/1499"
"GO:0048585","GO:0048585","negative regulation of response to stimulus",471,0.817018397136153,1.25155844945014,8.29128147995031e-05,0.0113526777187012,0.0101173774820122,233,"tags=17%, list=7%, signal=19%","5743/1803/2099/367/5468/2932/154/6531/5292/7124/1432/596/5970/581/150/5139/3569/3576/207/7157/3162/3553/841/5328/3383/3586/4792/4790/6647/7040/240/3558/5595/4318/4846/2950/4609/4988/5465/5925/6347/4780/5728/7498/3091/598/3565/7099/1991/6772/6714/196/5563/6774/23411/3630/5562/5579/1588/1956/2729/5327/2730/142/8837/1906/5340/5467/2475/5530/3552/1649/5054/650/578/4314/8527/11200/5894/5569/1499"
"GO:0010648","GO:0010648","negative regulation of cell communication",398,0.824052450883729,1.26614474110551,0.000134903237690998,0.0177872417103686,0.0158517878518779,233,"tags=17%, list=7%, signal=18%","5743/2099/43/367/5468/2932/154/7124/1432/596/6532/5970/590/581/150/5139/3569/3576/207/7157/3162/3553/841/3383/3586/4792/5595/4318/4846/152/2950/4609/4988/5465/5925/4780/6720/5728/7498/3091/598/7099/6772/6714/5563/23411/3630/5562/5579/1956/2729/2730/142/8837/1906/2475/5530/3552/1649/5054/650/578/4314/8527/11200/5894/5569/1499"
"GO:0008015","GO:0008015","blood circulation",178,0.871604894155449,1.38180517391351,0.000146239387740484,0.0185932935841473,0.0165701321296925,187,"tags=21%, list=6%, signal=21%","5743/367/4843/5742/5468/1129/154/147/6331/146/148/7124/808/6532/150/153/5139/3757/7422/151/6647/7040/4846/152/5465/7442/18/6720/4313/6772/6714/3630/1956/2729/2730/1906/5467"
"GO:0003013","GO:0003013","circulatory system process",208,0.856656688907229,1.34412126169881,0.000159842790839238,0.0196220805306099,0.0174869753752981,198,"tags=20%, list=6%, signal=20%","5743/367/4843/5742/5468/1129/154/147/6331/146/148/7124/808/6532/150/153/5139/3757/7422/151/6647/7040/4846/152/5465/7442/18/6720/4313/6772/6714/3630/1956/1244/2729/2730/3643/1906/5467/6517/2475"
"GO:0008217","GO:0008217","regulation of blood pressure",72,0.923306678240668,1.55582737798903,0.000166644500018762,0.0197751473355598,0.017623386773914,113,"tags=21%, list=4%, signal=21%","5743/367/4843/5742/5468/154/148/7124/153/151/6647/4846/5465/7442/18"
"GO:0009410","GO:0009410","response to xenobiotic stimulus",186,0.864836914725301,1.3656346616834,0.00019385137511194,0.0222616417870486,0.0198393223968553,301,"tags=41%, list=10%, signal=40%","5743/4843/1800/6530/4129/6531/836/148/7124/596/6532/5970/590/5139/3757/7157/3553/1543/3586/2353/1576/595/6647/7040/847/1019/1026/2950/4609/1544/5925/1728/4780/18/6720/1645/4313/1277/6772/6714/196/8856/5563/983/5562/5447/5579/1956/1545/1244/2729/2730/2939/8989/1906/2355/1869/5972/578/11200/2944/4842/1499/1571/1557/1385/210/8647/2180/4193/218/1555/768/217/11280/5888/1548"
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling",133,0.887064443784867,1.42880764682382,0.000221058294603471,0.0224847865368102,0.0200381864642063,118,"tags=15%, list=4%, signal=15%","5743/43/760/1128/1129/2932/154/148/7124/6532/590/150/1139/2891/3553/5594/5595/6347/3156/5728"
"GO:0070201","GO:0070201","regulation of establishment of protein localization",169,0.87255134304518,1.38896231104985,0.000202920344224466,0.0224847865368102,0.0200381864642063,214,"tags=25%, list=7%, signal=24%","5743/43/4843/1128/5468/2932/1131/7124/1432/150/3569/1509/3553/5319/7040/240/152/4988/18/3458/6720/3156/3091/5578/7099/5599/6714/983/3630/5562/5579/2641/1956/2064/5467/572/1029/6721/5530/27032/3552/2033"
"GO:0051050","GO:0051050","positive regulation of transport",246,0.851900949848044,1.32220535220684,0.000216523805648547,0.0224847865368102,0.0200381864642063,228,"tags=23%, list=7%, signal=23%","5743/43/760/1128/5468/6256/2932/1131/6331/7124/808/1432/6532/581/150/3757/207/3553/7422/5319/4792/6647/7040/5444/6347/4780/18/3458/3091/5578/4133/3565/7099/6714/983/23411/3630/6401/5579/1588/2641/1956/162514/3643/1906/5467/572/356/5530/27032/3552/5054/2033/650/578/8527/4842"
"GO:0046903","GO:0046903","secretion",254,0.848218062514041,1.31635735939535,0.000209722073861239,0.0224847865368102,0.0200381864642063,165,"tags=15%, list=5%, signal=15%","5743/43/760/4843/1128/5468/4129/1131/6531/7124/6532/150/8648/3569/3553/7422/5319/151/595/7040/240/152/4988/5733/7442/18/3458/6720/3156/7498/3091/5578/7099/3630/5579/1588/2641/1956"
"GO:0001666","GO:0001666","response to hypoxia",150,0.875180132208912,1.40040662228541,0.000243797767997561,0.0228400014229294,0.0203547499375249,217,"tags=29%, list=7%, signal=29%","5743/1803/4843/5468/890/836/7124/596/6532/842/1139/7157/5328/1543/7422/2353/7040/847/2155/4609/5465/4780/18/3091/4313/7412/6714/23411/5562/5327/4985/8837/1906/2168/5467/5313/572/6517/2475/2355/3552/2033/6649/650"
"GO:0043434","GO:0043434","response to peptide hormone",188,0.862476593843049,1.3616100449938,0.000239240934292754,0.0228400014229294,0.0203547499375249,205,"tags=28%, list=6%, signal=28%","5743/760/5468/10499/890/2932/1432/5970/8648/4048/207/1509/3553/5594/3586/5319/2353/4790/7040/3791/5595/847/2155/5465/7442/5925/4780/6720/3692/5578/1277/6772/6714/6774/23411/3630/5562/5579/2641/1956/1545/2729/2875/142/8837/3643/1906/2064/5313/6517/2475/2805/5530"
"GO:0023057","GO:0023057","negative regulation of signaling",399,0.823842788222798,1.2655966545475,0.0002346841032123,0.0228400014229294,0.0203547499375249,233,"tags=17%, list=7%, signal=18%","5743/2099/43/367/5468/2932/154/7124/1432/596/6532/5970/590/581/150/5139/3569/3576/207/7157/3162/3553/841/3383/3586/4792/5595/4318/4846/152/2950/4609/4988/5465/5925/4780/6720/5728/7498/3091/598/7099/6772/6714/5563/23411/3630/5562/5579/1956/2729/2730/142/8837/1906/2475/5530/3552/1649/5054/650/578/4314/8527/11200/5894/5569/1499"
"GO:0042981","GO:0042981","regulation of apoptotic process",463,0.812528134149688,1.24479511226789,0.000252911442712927,0.023086275283539,0.0205742264058505,239,"tags=21%, list=8%, signal=22%","5743/2099/367/5468/1800/2932/5292/836/2908/7124/596/5970/581/5139/8648/3569/842/3725/231/207/7157/3162/1509/3553/841/3383/3586/7422/5319/4790/595/6647/7040/3791/3558/4318/847/4846/1026/2950/4609/5465/7442/5925/1728/6347/4780/4353/3458/3091/4313/5578/598/3565/7099/332/5599/2152/6772/6714/8644/5563/983/23411/3630/834/5562/2641/1956/1545/2729/2730/142/8837/1906/2168/2064/5467/572/1029/356/2475/959/1869/3552/1649/5054/650/578/5601/11200/840/5894/1499/10891/4170"
"GO:0009607","GO:0009607","response to biotic stimulus",412,0.816887044580184,1.2540937899523,0.000266581971177441,0.0231471174973583,0.0206284482959899,291,"tags=24%, list=9%, signal=25%","5743/2099/4843/5468/1129/4129/2932/5292/5646/3500/836/7124/1432/596/4069/5970/581/3569/842/3576/207/7157/3553/841/5594/1543/3586/5319/4792/2353/4790/7040/5595/4318/4846/1019/2950/1728/6347/4780/4353/3458/3091/7412/5578/598/7099/1991/5599/6772/6714/196/653361/3630/6401/834/5562/4023/50506/942/142/1906/5467/51191/356/2355/1869/3552/5972/1649/5054/2033/2919/650/578/4314/4842/840/5894/4953/6403/1571/6584/4317/2920/210/3309/351/857/2147/4282/948/5591/3593/5836/317/4057"
"GO:0043067","GO:0043067","regulation of programmed cell death",476,0.809609760814119,1.24031069287298,0.000262025126322415,0.0231471174973583,0.0206284482959899,239,"tags=20%, list=8%, signal=22%","5743/2099/367/5468/1800/2932/5292/836/2908/7124/596/5970/581/5139/8648/3569/842/3725/231/207/7157/3162/1509/3553/841/3383/3586/7422/5319/4790/595/6647/7040/3791/3558/4318/847/4846/1026/2950/4609/5465/7442/5925/1728/6347/4780/4353/3458/3091/4313/5578/598/3565/7099/332/5599/2152/6772/6714/8644/5563/983/23411/3630/834/5562/2641/1956/1545/2729/2730/142/8837/1906/2168/2064/5467/572/1029/356/2475/959/1869/3552/1649/5054/650/578/5601/11200/840/5894/1499/10891/4170"
"GO:0032101","GO:0032101","regulation of response to external stimulus",328,0.829420652487635,1.27695957361927,0.000293923077053813,0.0249134798645613,0.0222026103819597,188,"tags=18%, list=6%, signal=19%","5743/1803/2099/5468/6531/5292/836/7124/1432/5970/3569/3576/207/3553/841/5594/5328/3586/7422/4792/4790/6647/7040/3791/240/3558/5595/4318/4846/2155/2950/5465/5733/5925/6347/4780/3458/5728/5578/3565/7099/1991/5599/2152/6772/6714/196/653361/6774/3630/6401/834/1588/4023/5327/142/1906/5340/5467/51191"
"GO:0044703","GO:0044703","multi-organism reproductive process",69,0.918458943424698,1.55131621385239,0.000325821097939234,0.0252157197535581,0.022471963139333,90,"tags=23%, list=3%, signal=23%","5743/2099/367/596/5241/6532/150/207/3553/1543/7422/2353/151/6647/7040/4318"
"GO:0044706","GO:0044706","multi-multicellular organism process",69,0.918458943424698,1.55131621385239,0.000325821097939234,0.0252157197535581,0.022471963139333,90,"tags=23%, list=3%, signal=23%","5743/2099/367/596/5241/6532/150/207/3553/1543/7422/2353/151/6647/7040/4318"
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission",132,0.888055730698446,1.43156318531425,0.000321264234309508,0.0252157197535581,0.022471963139333,118,"tags=15%, list=4%, signal=15%","5743/43/760/1128/1129/2932/154/148/7124/6532/590/150/1139/2891/3553/5594/5595/6347/3156/5728"
"GO:0036293","GO:0036293","response to decreased oxygen levels",153,0.875309915728169,1.39888017174801,0.000312150510348751,0.0252157197535581,0.022471963139333,217,"tags=29%, list=7%, signal=29%","5743/1803/4843/5468/890/836/7124/596/6532/842/1139/207/7157/5328/1543/7422/2353/7040/847/2155/4609/5465/4780/18/3091/4313/7412/6714/23411/5562/5327/4985/8837/1906/2168/5467/5313/572/6517/2475/2355/3552/2033/6649/650"
"GO:0070482","GO:0070482","response to oxygen levels",159,0.874016602239527,1.39422688959864,0.000344048562434444,0.0255169350472212,0.0227404027889784,217,"tags=30%, list=7%, signal=29%","5743/1803/4843/5468/890/836/7124/596/6532/842/1139/207/7157/5328/1543/7422/2353/7040/847/2155/1026/4609/5465/4780/18/3091/4313/7412/1277/6714/23411/5562/5327/4985/8837/1906/2168/5467/5313/572/6517/2475/2355/3552/2033/6649/650"
"GO:0051094","GO:0051094","positive regulation of developmental process",392,0.816852153852595,1.25613691209954,0.000344048562434444,0.0255169350472212,0.0227404027889784,217,"tags=17%, list=7%, signal=18%","5743/367/5468/10499/6256/2932/154/6531/5292/7124/1432/596/5970/581/5139/8648/3569/1139/3576/207/3162/3553/841/3586/7422/2353/151/4790/595/7040/3791/240/3558/4846/152/4609/4988/5925/4780/3458/3091/5578/1277/3565/2152/6772/6714/983/6774/23411/3630/5562/5579/4023/1956/1545/942/142/3643/1906/5467/572/2475/5530/3552/5054/2033/650"
"GO:0001503","GO:0001503","ossification",142,0.877054120960967,1.41052365726356,0.000362276041084901,0.0263204633931071,0.0234564981273876,131,"tags=15%, list=4%, signal=16%","5743/43/5468/6256/2932/154/7124/1432/596/3569/207/5594/7422/7040/240/5595/847/2194/5728/3091/4313/1277"
"GO:0007565","GO:0007565","female pregnancy",63,0.920724190682339,1.56929339109554,0.000403287909862777,0.0263262263731264,0.0234616340297466,90,"tags=22%, list=3%, signal=22%","5743/2099/367/596/5241/150/207/3553/7422/2353/151/6647/7040/4318"
"GO:0030522","GO:0030522","intracellular receptor signaling pathway",107,0.896305854931977,1.47006275582764,0.000412401665039535,0.0263262263731264,0.0234616340297466,152,"tags=24%, list=5%, signal=24%","2099/367/5468/10499/6256/2100/5292/2908/7124/5241/5970/4306/8648/207/5594/4792/5465/6720/7099/5599/6714/196/8856/8644/6774/23411"
"GO:0051223","GO:0051223","regulation of protein transport",138,0.882263530553776,1.41821012218871,0.000412401665039535,0.0263262263731264,0.0234616340297466,214,"tags=27%, list=7%, signal=26%","5743/43/4843/1128/5468/2932/1131/7124/1432/150/3569/3553/5319/7040/240/152/4988/18/3458/6720/3156/3091/5578/7099/6714/983/3630/5579/2641/1956/5467/572/1029/5530/27032/3552/2033"
"GO:0006954","GO:0006954","inflammatory response",280,0.840913074048887,1.30192122010598,0.00042151542226635,0.0263262263731264,0.0234616340297466,165,"tags=19%, list=5%, signal=20%","5743/2099/4843/5468/1800/3500/836/2908/7124/1432/4069/5970/3569/3576/207/3162/3553/841/3586/4792/2353/4790/6647/7040/240/3558/4318/2950/5465/5733/7442/5925/6347/4780/3458/2194/3091/7412/3565/7099/1991/5599/2152/6714/196/653361/6774/3630/6401/834/1588/4023/1956"
"GO:0035239","GO:0035239","tube morphogenesis",272,0.83340504354568,1.28978804988384,0.000416958543405087,0.0263262263731264,0.0234616340297466,218,"tags=18%, list=7%, signal=19%","5743/2099/367/5468/836/2908/7124/1432/596/5241/5970/581/3569/1139/3576/207/3162/3553/841/3586/7422/151/7040/3791/240/4846/4609/6347/4780/7498/3091/4313/5578/2152/6772/6714/6774/23411/5579/1956/1545/1906/2064/3037/356/2752/3552/5054/650/578"
