"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0003008","GO:0003008","system process",458,0.778621470379338,1.43004132357563,5.08715429338049e-08,1.56453117950056e-05,1.26229579739097e-05,226,"tags=19%, list=8%, signal=20%","5743/367/4843/5742/1128/1129/5468/1131/2932/154/147/6531/6331/146/148/836/808/6532/590/7124/596/153/150/152/1135/3162/207/3757/7422/2353/5139/5594/231/3553/4846/151/7040/5595/1812/6647/2628/4988/6347/5465/1139/5578/3156/332/18/5733/6714/3091/8644/8989/4313/7442/3630/6772/2475/5728/7099/3037/1645/1956/6517/3359/8837/7299/1277/6010/1588/3643/5290/4088/5294/2539/351/1649/142/857/116443/6720/3845/6648/2729"
"GO:0007268","GO:0007268","chemical synaptic transmission",188,0.855965607327625,1.60888655619552,8.23209378250505e-08,1.85661155108097e-05,1.49795222302004e-05,158,"tags=19%, list=5%, signal=19%","5743/43/760/2554/1128/6530/1129/1131/2932/154/6531/148/2908/6532/590/7124/150/1135/2891/207/5594/3553/5595/1812/1728/6347/1139/3156/18/7442/5579/3630/5728/1956/3359"
"GO:0098916","GO:0098916","anterograde trans-synaptic signaling",188,0.855965607327625,1.60888655619552,8.23209378250505e-08,1.85661155108097e-05,1.49795222302004e-05,158,"tags=19%, list=5%, signal=19%","5743/43/760/2554/1128/6530/1129/1131/2932/154/6531/148/2908/6532/590/7124/150/1135/2891/207/5594/3553/5595/1812/1728/6347/1139/3156/18/7442/5579/3630/5728/1956/3359"
"GO:0099537","GO:0099537","trans-synaptic signaling",188,0.855965607327625,1.60888655619552,8.23209378250505e-08,1.85661155108097e-05,1.49795222302004e-05,158,"tags=19%, list=5%, signal=19%","5743/43/760/2554/1128/6530/1129/1131/2932/154/6531/148/2908/6532/590/7124/150/1135/2891/207/5594/3553/5595/1812/1728/6347/1139/3156/18/7442/5579/3630/5728/1956/3359"
"GO:0051049","GO:0051049","regulation of transport",396,0.792650175229516,1.45829918740663,8.02236178226053e-08,1.85661155108097e-05,1.49795222302004e-05,226,"tags=20%, list=8%, signal=22%","5743/43/760/4843/1128/5468/1131/2932/154/4129/6256/1432/6331/5292/836/808/6532/7124/596/150/581/152/207/3757/3569/7422/4792/5594/3553/4790/4846/151/7040/5595/1812/6647/3565/240/4988/6347/5465/4780/5578/5319/4318/3156/18/5733/6714/3091/983/3458/5444/4985/3552/5579/598/3630/6401/5569/5728/7099/1956/4133/1588/5054/23411/5291/1499/572/580/3643/4088/5294/2539/351/1080/857/1029/6720/2729"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",454,0.775555926274175,1.42447194851044,2.3511223209972e-07,4.97115425745846e-05,4.01082906470115e-05,306,"tags=25%, list=11%, signal=26%","5743/1803/43/4843/10499/5468/1131/154/6256/1432/6531/146/5292/148/7124/596/153/150/5970/3162/207/8648/3576/3569/7422/2353/3553/4846/841/151/1026/7040/3791/6647/595/2628/3565/6774/240/4988/3558/3586/5328/6347/4780/1139/5578/5319/18/4609/5733/6714/3091/983/7412/3458/2155/3552/5579/3630/6772/2475/7099/1956/2152/5925/5315/1277/1588/5054/4023/1232/23411/959/942/1499/572/5293/5290/5327/4088/5294/351/1649/3567/142/857/3480/4317/3845/941/331/2033/1545/59341/6319/7042/29126/834/6348/1906/6403/339221/2597/6916/5340/728/627/5605/1147/2643/1437"
"GO:0008284","GO:0008284","positive regulation of cell population proliferation",277,0.812267478575844,1.50430992691589,2.94418379409897e-07,5.85892575025694e-05,4.72710128674837e-05,196,"tags=23%, list=7%, signal=24%","5743/1803/2099/367/1017/890/1432/6331/146/5292/7124/596/150/5970/3725/3162/207/3569/7422/5594/3553/1026/7040/3791/5595/595/3565/6774/3558/3586/1139/5578/5319/4318/332/4609/6714/3091/983/8644/7412/1019/3458/4313/891/3552/598/3630/6772/5728/7099/3037/1956/2152/8837/1232/994/23411/959/942/1499/572/5293/3643/5290"
"GO:0044419","GO:0044419","biological process involved in interspecies interaction between organisms",387,0.782304753828176,1.4397407888225,9.155353587064e-07,0.00017206978436132,0.000138829426030742,327,"tags=30%, list=11%, signal=30%","5743/1803/2099/4843/1129/5468/4129/1432/5292/4069/836/5646/3500/7124/596/581/5970/3725/842/207/3576/3383/3569/2353/4792/5594/7157/3553/4790/4846/841/7040/1543/5595/2950/3586/1728/6347/5465/4780/5578/5319/4318/6714/3091/983/7412/1019/3458/4353/3552/1571/598/3630/6772/6401/5894/653361/2194/7099/1956/51191/5599/50506/4314/196/5054/4023/942/5291/5293/3643/1508/4088/5294/210/351/1610/142/857/4317/6648/941/3949/356/5836/3551/331/26057/5467/338/3627/2033/5366/11140/29126/834/2919/6348/1906/6403/2597/8942/5340/728/1147/4953/2643/1437/6915/7001/3456/1636/4853/4851"
"GO:0009888","GO:0009888","tissue development",441,0.769220607778664,1.41215415534378,1.56580715540387e-06,0.000278796084564805,0.000224938390801232,223,"tags=19%, list=8%, signal=20%","5743/760/2099/367/10499/5468/2932/154/6256/1432/6331/5292/148/836/2908/7124/5241/596/581/5970/847/207/8648/3383/3569/7422/2353/5594/231/7157/3553/4846/4048/1026/7040/3791/1543/5595/6647/595/240/3586/5465/7498/4318/4609/6714/3091/983/8644/3458/4313/3552/6772/2194/2475/5728/3037/1645/1956/8837/5925/1277/5054/4023/23411/7296/1499/572/5293/3643/1508/5290/2939/4088/2539/1080/1294/142/857/4317/3845"
"GO:0071396","GO:0071396","cellular response to lipid",218,0.825320355079167,1.5408257767323,1.73693200113415e-06,0.000293802047991842,0.00023704550941794,222,"tags=28%, list=8%, signal=27%","5743/2099/367/4843/890/2932/2100/6256/1432/5292/2908/6532/7124/5241/5970/842/207/8648/3576/3569/2353/4792/5139/5594/3553/4306/4790/4846/7040/5595/2950/3586/6347/5465/5578/4318/6714/8644/1019/4313/3552/653361/7099/1645/1956/8837/5599/1277/4314/196/5054/4023/23411/942/572/1080/142/3480/4317/6720"
"GO:0007186","GO:0007186","G protein-coupled receptor signaling pathway",302,0.794926798851048,1.46716030855134,2.012081170476e-06,0.000324136695224777,0.000261520124062369,141,"tags=12%, list=5%, signal=13%","760/2099/367/1128/1129/5468/1131/2932/154/147/146/148/808/5241/153/150/5970/152/207/3576/7422/5139/151/1812/4988/3558/6347/5578/5733/6714/3091/8644/4985/5579/3630/6401"
"GO:0006952","GO:0006952","defense response",435,0.764678547463424,1.40537919019752,2.63116976836225e-06,0.000404602151198614,0.000326441301883412,280,"tags=23%, list=10%, signal=25%","5743/1803/2099/4843/5468/1800/1432/5292/4069/836/5646/2908/3500/7124/596/5970/3162/207/3576/3569/2353/4792/7157/3553/4790/841/7040/5595/1812/6647/3565/6774/240/3558/2950/3586/1728/6347/5465/4780/5319/4318/5733/6714/3091/7412/30814/3458/4353/7442/3552/598/3630/6772/6401/5894/653361/2194/2475/7099/1956/2152/51191/5599/5925/50506/4314/196/1588/5054/4023/1232/959/5291/5293/4088/5294/351/1610/3567/142/857/4317/3949/356/3551/331/26057/5467/2687/3627/2033/5366/11140/59341/50507/29126/834/2919/6348/1906/6403"
"GO:0008015","GO:0008015","blood circulation",181,0.839081041715221,1.57673743860158,2.94071497725475e-06,0.000432540816002296,0.000348982788833939,154,"tags=19%, list=5%, signal=19%","5743/367/4843/5742/1129/5468/154/147/6331/146/148/808/6532/7124/153/150/152/3757/7422/5139/4846/151/7040/1812/6647/5465/18/6714/4313/7442/3630/6772/2475/1956"
"GO:0071495","GO:0071495","cellular response to endogenous stimulus",380,0.775988551060245,1.4284974057078,3.25026056170167e-06,0.000458151311676531,0.000369645861249668,229,"tags=21%, list=8%, signal=23%","760/2099/367/10499/5468/890/2932/2100/6256/1432/5292/836/2908/5241/150/5970/3725/842/847/207/8648/3576/7422/2353/5139/5594/1509/7157/3553/4306/4790/7040/3791/5595/3565/6774/3586/6347/5465/4780/7498/5578/5319/6714/3091/8644/7412/7442/4985/5579/2875/3630/6772/5894/2475/7099/3037/1645/1956/6517/8837/5925/5315/1277/2805/23411/5291/1499/5293/3643/1508/5290/4088/2064/142/857/3480/6720/5313/2729/3309"
"GO:0009628","GO:0009628","response to abiotic stimulus",406,0.769126701004763,1.41290611867725,3.76752604291461e-06,0.000509821624127205,0.00041133452754853,281,"tags=25%, list=10%, signal=26%","5743/1803/4843/5468/890/2932/154/1432/836/6532/7124/596/1111/153/581/5970/842/3162/847/207/7422/2353/4792/231/7157/3553/4790/4846/841/1026/7040/1543/5595/1812/6647/595/5328/1728/5465/4780/1139/4318/3156/18/4609/6714/5424/3091/7412/8989/2155/4353/4313/7442/4985/3552/598/6772/4312/5894/2475/5728/7099/1956/6517/8837/7299/5599/1277/6010/4314/23411/5291/1499/572/580/5290/5327/4088/210/351/142/857/11200/3480/3845/6648/5313/2729/5111/7226/10449/5467/3627/2033/5366/4193/59341/7042/834/1906/162514"
"GO:0003013","GO:0003013","circulatory system process",203,0.824593481070083,1.54347158140584,4.4587973356074e-06,0.000580158130244609,0.0004680834611834,156,"tags=17%, list=5%, signal=18%","5743/367/4843/5742/1129/5468/154/147/6331/146/148/808/6532/7124/153/150/152/3757/7422/5139/4846/151/7040/1812/6647/5465/18/6714/4313/7442/3630/6772/2475/1956/6517"
"GO:0051050","GO:0051050","positive regulation of transport",231,0.815311017802736,1.52016995529856,4.87356122671145e-06,0.000610639171480179,0.000492676189507321,214,"tags=22%, list=7%, signal=22%","5743/43/760/1128/5468/1131/2932/6256/1432/6331/808/6532/7124/150/581/207/3757/7422/4792/3553/7040/1812/6647/3565/6347/4780/5578/5319/18/6714/3091/983/3458/5444/3552/5579/3630/6401/7099/1956/4133/1588/5054/23411/572/3643/4088/2539/351/1080/857"
"GO:0042981","GO:0042981","regulation of apoptotic process",429,0.761959528330504,1.40004588058771,5.21919826397773e-06,0.000630590990251309,0.000508773725507303,327,"tags=29%, list=11%, signal=30%","5743/2099/367/5468/1800/2932/5292/836/2908/7124/596/581/5970/3725/842/3162/847/207/8648/3383/3569/7422/5139/231/1509/7157/3553/4790/4846/841/1026/7040/3791/6647/595/3565/3558/2950/3586/1728/6347/5465/4780/5578/5319/4318/332/4609/6714/3091/983/8644/3458/4353/4313/7442/3552/598/3630/6772/5894/2475/7099/1956/2152/8837/5599/5925/5054/4170/23411/959/5291/1499/572/580/5293/1508/5290/4088/5294/2539/351/2064/1649/142/857/11200/3480/1491/1029/3845/6648/2729/3309/356/10449/331/5467/5582/3627/5366/4193/1545/7042/29126/834/7153/6348/1906/2730/4968/627/2643/1437/2641/7001/488/2821/3456/1636/4853/4851"
"GO:0060341","GO:0060341","regulation of cellular localization",263,0.796087422054013,1.47748563850286,6.25611116932365e-06,0.000729807727097307,0.000588823820764291,222,"tags=21%, list=8%, signal=21%","5743/43/367/4843/1128/5468/1131/2932/1432/7124/596/150/581/152/207/3569/7422/5594/1509/3553/7040/5595/240/4988/5578/5319/3156/18/6714/3091/983/3458/3552/5579/598/3630/5569/2475/7099/1956/5599/4133/1499/572/580/5290/4088/351/2064/1080/142/857/1029/6720"
"GO:0023056","GO:0023056","positive regulation of signaling",486,0.751764231452083,1.37911596176839,6.80913217287179e-06,0.000767843138027509,0.00061951156927216,280,"tags=23%, list=10%, signal=25%","5743/760/367/5468/1131/2932/154/6256/147/146/5292/148/7124/4128/153/150/581/5970/152/3162/847/207/3383/3569/7422/5594/1509/7157/3553/4306/4790/4846/841/151/7040/3791/5595/1812/6647/6774/4988/3586/6347/1139/7498/5578/5319/4318/3156/332/18/4609/6714/3091/8644/2155/4313/3552/5579/3630/5894/2475/5728/7099/1956/2152/6517/8837/5599/1277/1588/4170/23411/959/942/5291/1499/572/3643/5290/4088/5294/351/2064/1080/1649/3567/142/857/3480/4317/1491/1029/3845/941/356/3551/331/26057/5467/5582/2033/5366/1545/59341/7042/50507/834/6348/1906/6403"
"GO:0051707","GO:0051707","response to other organism",349,0.773769844453153,1.42836616773859,7.29438803645544e-06,0.000796029507333186,0.000642252909287911,375,"tags=34%, list=13%, signal=33%","5743/2099/4843/1129/5468/4129/1432/5292/4069/836/5646/3500/7124/596/581/5970/842/207/3576/3569/2353/4792/5594/7157/3553/4790/4846/841/7040/1543/5595/2950/3586/1728/6347/4780/5578/5319/4318/6714/3091/7412/1019/3458/4353/3552/1571/598/3630/6772/6401/5894/653361/7099/51191/5599/50506/4314/196/5054/4023/942/5291/5293/4088/5294/210/351/1610/142/857/4317/6648/941/356/5836/3551/331/26057/5467/338/3627/2033/5366/11140/29126/834/2919/6348/1906/6403/2597/8942/728/1147/4953/2643/1437/6915/7001/3456/1636/4853/4851/5320/8398/3032/1269/3596/64332/948/578/1991/1401/54541/27063/1869"
"GO:0010647","GO:0010647","positive regulation of cell communication",486,0.751162726620965,1.37801249757181,7.5722612390785e-06,0.00080052999286883,0.000645883993188505,280,"tags=23%, list=10%, signal=25%","5743/760/367/5468/1131/2932/154/6256/147/146/5292/148/7124/4128/153/150/581/5970/152/3162/847/207/3383/3569/7422/5594/1509/7157/3553/4306/4790/4846/841/151/7040/3791/5595/1812/6647/6774/4988/3586/6347/1139/7498/5578/5319/4318/3156/332/18/4609/6714/3091/8644/2155/4313/3552/5579/3630/5894/2475/5728/7099/1956/2152/6517/8837/5599/1277/1588/4170/23411/959/942/5291/1499/572/3643/5290/4088/5294/351/2064/1080/1649/3567/142/857/3480/4317/1491/1029/3845/941/356/3551/331/26057/5467/5582/2033/5366/1545/59341/7042/50507/834/6348/1906/6403"
"GO:0043067","GO:0043067","regulation of programmed cell death",439,0.757798752031878,1.3919150088141,8.26694543544127e-06,0.000847487163881753,0.000683770000449736,327,"tags=28%, list=11%, signal=29%","5743/2099/367/5468/1800/2932/5292/836/2908/7124/596/581/5970/3725/842/3162/847/207/8648/3383/3569/7422/5139/231/1509/7157/3553/4790/4846/841/1026/7040/3791/6647/595/3565/3558/2950/3586/1728/6347/5465/4780/5578/5319/4318/332/4609/6714/3091/983/8644/3458/4353/4313/7442/3552/598/3630/6772/5894/2475/7099/1956/2152/8837/5599/5925/5054/4170/23411/959/5291/1499/572/580/5293/1508/5290/4088/5294/2539/351/2064/1649/142/857/11200/3480/1491/1029/3845/6648/2729/3309/356/10449/331/5467/5582/3627/5366/4193/1545/7042/29126/834/7153/6348/1906/2730/4968/627/2643/1437/2641/7001/488/2821/3456/1636/4853/4851"
"GO:0032870","GO:0032870","cellular response to hormone stimulus",234,0.811248920674111,1.51174419416896,8.68375663860929e-06,0.000864033785541624,0.000697120153681545,226,"tags=25%, list=8%, signal=25%","760/2099/367/10499/5468/890/2932/2100/6256/5292/2908/5241/150/5970/842/207/8648/2353/5139/5594/1509/3553/4306/4790/7040/3791/5595/6774/5465/4780/5578/5319/6714/8644/5579/2875/3630/6772/5894/2475/1645/1956/6517/8837/5925/5315/2805/23411/3643/1508/5290/2064/142/857/3480/6720/5313/2729"
"GO:0006954","GO:0006954","inflammatory response",270,0.793127376459394,1.47112087758994,9.23950556481322e-06,0.000893064209307517,0.000720542494122126,280,"tags=28%, list=10%, signal=28%","5743/2099/4843/5468/1800/1432/4069/836/2908/3500/7124/5970/3162/207/3576/3569/2353/4792/3553/4790/841/7040/6647/3565/6774/240/3558/2950/3586/6347/5465/4780/4318/5733/6714/3091/7412/30814/3458/7442/3552/3630/6401/653361/2194/2475/7099/1956/2152/5599/5925/4314/196/1588/5054/4023/1232/959/5293/4088/5294/351/3567/4317/3949/3551/331/5467/2687/3627/59341/50507/834/6348/6403"
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission",120,0.862331030606152,1.64072474539541,1.02120676445665e-05,0.000933714184907253,0.000753339726951945,154,"tags=20%, list=5%, signal=20%","5743/43/760/1128/1129/2932/154/148/6532/590/7124/150/2891/5594/3553/5595/1812/6347/1139/3156/5579/3630/5728/1956"
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling",120,0.862331030606152,1.64072474539541,1.02120676445665e-05,0.000933714184907253,0.000753339726951945,154,"tags=20%, list=5%, signal=20%","5743/43/760/1128/1129/2932/154/148/6532/590/7124/150/2891/5594/3553/5595/1812/6347/1139/3156/5579/3630/5728/1956"
"GO:0048545","GO:0048545","response to steroid hormone",140,0.84577698525064,1.60182264180462,1.14625066712327e-05,0.00102046473865211,0.00082333185037414,222,"tags=29%, list=8%, signal=28%","5743/2099/367/10499/4129/2100/6256/836/2908/590/7124/5241/596/5970/3725/842/8648/3569/2353/5139/5594/4306/1026/7040/3586/5465/6714/8644/1956/8837/1277/2805/2720/23411/5290/210/142/857/3480/6720"
"GO:0008217","GO:0008217","regulation of blood pressure",78,0.888495221686762,1.72058604973758,1.27129473879674e-05,0.00110276669265369,0.000889734752415642,110,"tags=18%, list=4%, signal=18%","5743/367/4843/5742/5468/154/148/7124/153/4846/151/6647/5465/18"
"GO:0048585","GO:0048585","negative regulation of response to stimulus",418,0.758139766604563,1.39453009209882,1.39633893407548e-05,0.00118095365349434,0.000952817593699401,240,"tags=20%, list=8%, signal=22%","5743/1803/2099/367/5468/2932/154/1432/6531/5292/7124/596/150/581/5970/3162/207/3576/3383/3569/4792/5139/7157/3553/4790/4846/841/7040/5595/1812/6647/3565/6774/240/4988/3558/2950/3586/5328/6347/5465/4780/7498/4318/4609/6714/3091/3552/5579/598/3630/6772/5569/5894/2475/5728/7099/1956/8837/5925/4314/196/1588/5054/4170/23411/5291/1499/5327/4088/351/1649/142/857/11200/3480/116443/1491/6648/2729/3309/941/3949/10449"
"GO:0010648","GO:0010648","negative regulation of cell communication",360,0.769045981623726,1.41901922023012,1.60570454727237e-05,0.00132490206912743,0.00106895812351149,229,"tags=19%, list=8%, signal=20%","5743/43/2099/367/5468/2932/154/1432/6532/590/7124/596/150/581/5970/152/3162/207/3576/3383/3569/4792/5139/7157/3553/4846/841/5595/1812/4988/2950/3586/5465/4780/7498/4318/4609/6714/3091/3552/5579/598/3630/6772/5569/5894/2475/5728/7099/1956/8837/5925/4314/5054/4170/23411/5291/1499/351/1649/142/857/11200/3480/1491/6720/6648/2729/3309"
"GO:0046903","GO:0046903","secretion",246,0.803445552112327,1.49326789532587,1.6894783777029e-05,0.00136083460756402,0.00109794923142446,154,"tags=15%, list=5%, signal=16%","5743/43/760/4843/1128/5468/1131/4129/6531/6532/7124/150/152/8648/3569/7422/3553/151/7040/595/240/4988/7498/5578/5319/3156/18/5733/3091/30814/3458/7442/3552/5579/3630/5894/7099/1956"
"GO:0009607","GO:0009607","response to biotic stimulus",362,0.776520688224271,1.43367046410599,1.94080038862241e-05,0.00150103695679334,0.00121106735814214,375,"tags=33%, list=13%, signal=33%","5743/2099/4843/1129/5468/2932/4129/1432/5292/4069/836/5646/3500/7124/596/581/5970/842/207/3576/3569/2353/4792/5594/7157/3553/4790/4846/841/7040/1543/5595/2950/3586/1728/6347/4780/5578/5319/4318/6714/3091/7412/1019/3458/4353/3552/1571/598/3630/6772/6401/5894/653361/7099/51191/5599/50506/4314/196/5054/4023/942/5291/5293/4088/5294/210/351/1649/1610/142/857/4317/6648/3309/941/356/5836/3551/331/26057/5467/338/3627/2033/5366/11140/29126/834/2919/6348/1906/6403/2597/8942/728/1147/4953/2643/1437/6915/7001/3456/1636/4853/4851/5320/8398/5562/3032/1269/3596/64332/948/578/1991/1401/54541/27063/1869"
"GO:0023057","GO:0023057","negative regulation of signaling",360,0.768117409279119,1.41730584803151,1.96872509574524e-05,0.00150103695679334,0.00121106735814214,229,"tags=19%, list=8%, signal=20%","5743/43/2099/367/5468/2932/154/1432/6532/590/7124/596/150/581/5970/152/3162/207/3576/3383/3569/4792/5139/7157/3553/4846/841/5595/1812/4988/2950/3586/5465/4780/7498/4318/4609/6714/3091/3552/5579/598/3630/6772/5569/5894/2475/5728/7099/1956/8837/5925/4314/5054/4170/23411/5291/1499/351/1649/142/857/11200/3480/1491/6720/6648/2729/3309"
"GO:0071705","GO:0071705","nitrogen compound transport",394,0.75329789662503,1.38624580062399,1.99664980950932e-05,0.00150103695679334,0.00121106735814214,154,"tags=11%, list=5%, signal=12%","5743/43/760/4843/1128/6530/5468/1131/2932/4129/1432/6531/6532/7124/150/152/207/3569/4792/7157/3553/151/1026/7040/1812/6774/240/4988/5578/5319/3156/18/6714/3091/983/3458/7442/3552/5579/3630/5569/5894/7099/1956"
"GO:0043066","GO:0043066","negative regulation of apoptotic process",277,0.783918571505682,1.45180808060582,2.13627346883417e-05,0.00157108981414478,0.00126758743814348,229,"tags=25%, list=8%, signal=26%","5743/2099/367/1800/2932/5292/7124/596/581/5970/3162/847/207/3383/3569/7422/5139/231/7157/3553/4790/4846/1026/3791/6647/595/3565/3558/2950/3586/1728/6347/5465/4780/5578/4318/332/4609/6714/3091/983/4353/3552/598/3630/5894/2475/1956/8837/5599/5925/5054/4170/23411/959/5291/1499/572/580/5290/4088/5294/2064/857/3480/1491/3845/6648/2729/3309"
