"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05222","hsa05222","Small cell lung cancer",52,0.883699715480329,1.75408943350263,0.000303036791116907,0.00486542403515479,0.00283543196366697,196,"tags=44%, list=7%, signal=42%","5743/4843/1017/6256/836/596/581/5970/842/207/4792/7157/4790/1026/595/4609/1019/598/5728/5925/5291/5293/5290"
"hsa04915","hsa04915","Estrogen signaling pathway",52,0.881033537197458,1.74879723404631,0.000353162300127238,0.00516904200958588,0.0030123719596931,196,"tags=44%, list=7%, signal=42%","2099/10499/2100/808/5241/596/3725/207/8648/2353/5594/1509/4846/5595/4988/4318/6714/4313/5894/1956/5291/5293/5290"
"hsa05152","hsa05152","Tuberculosis",63,0.875329984915269,1.72828857919788,0.000357719170213556,0.00516904200958588,0.0030123719596931,163,"tags=41%, list=6%, signal=40%","4843/1432/836/808/7124/596/581/5970/842/207/3569/5594/1509/3553/4790/841/7040/5595/3586/6714/3458/3552/6772/5894/7099/5599"
"hsa05215","hsa05215","Prostate cancer",64,0.868013624103639,1.7103981264036,0.000490003351736254,0.00674337945960845,0.00392985144249627,264,"tags=56%, list=9%, signal=52%","367/1017/2932/596/5970/842/207/4792/5594/7157/4790/1026/5595/595/2950/5328/4318/3630/5894/2475/5728/1956/5925/4314/5291/1499/572/5293/5290/5327/2064/3480/3845/3551/2033/4193"
"hsa05165","hsa05165","Human papillomavirus infection",96,0.836062230508825,1.58893051947957,0.000535796781333576,0.00703842135479107,0.00410179354130967,196,"tags=32%, list=7%, signal=31%","5743/1017/890/2932/836/7124/581/5970/207/7422/5594/7157/4790/841/1026/5595/595/1019/6772/5894/2475/5728/1956/5925/5315/1277/5291/1499/572/5293/5290"
"hsa04932","hsa04932","Non-alcoholic fatty liver disease",73,0.862119110699284,1.67822726864755,0.000581590306914199,0.00730780863905233,0.00425878485612228,244,"tags=44%, list=8%, signal=41%","5468/2932/6256/1432/836/7124/581/5970/3725/207/3576/3569/2353/3553/4790/841/7040/5465/3552/1571/3630/5599/5291/5293/3643/5290/1649/6720/5313/4728/356/3551"
"hsa04151","hsa04151","PI3K-Akt signaling pathway",135,0.814390689802883,1.51677927704472,0.000627383907463009,0.0075547478857004,0.00440269408745971,244,"tags=33%, list=8%, signal=31%","1128/1017/1129/2932/6256/596/5970/842/207/3569/7422/5594/7157/4790/4846/1026/3791/5595/595/3565/3558/5578/4609/1019/598/3630/5894/2475/5728/7099/1956/1277/4170/5291/572/5293/3643/5290/5294/2064/3480/3845/356/3551"
"hsa05133","hsa05133","Pertussis",32,0.916006027115409,1.87729117338442,0.000673177567682334,0.00758443047633601,0.00441999226448283,163,"tags=56%, list=6%, signal=54%","4843/1432/836/808/7124/5970/3725/3576/3569/2353/5594/3553/4790/5595/3586/3552/7099/5599"
"hsa05205","hsa05205","Proteoglycans in cancer",80,0.840974941383512,1.62206225533865,0.000682336305829537,0.00758443047633601,0.00441999226448283,271,"tags=49%, list=9%, signal=45%","2099/1432/836/7124/207/7422/5594/7157/1026/7040/3791/5595/595/6774/5328/5578/4318/4609/6714/3091/4313/5579/5894/2475/7099/1956/1277/5291/1499/5293/5290/2064/857/3480/3845/356/5582/4193/7042"
"hsa05160","hsa05160","Hepatitis C",66,0.861301079824598,1.69285245678597,0.000746447520739011,0.0079897530923546,0.00465620285841098,267,"tags=58%, list=9%, signal=53%","1017/2932/6256/836/7124/581/5970/842/207/4792/5594/7157/4790/841/1026/5595/595/6774/5465/4609/1019/3458/6772/5894/1956/8837/5925/5291/1499/572/5293/5290/3845/3949/356/3551/3627/54205"
"hsa05164","hsa05164","Influenza A",66,0.860424927574067,1.69113041495348,0.000819717564893581,0.00846065629479446,0.0049306319692847,302,"tags=58%, list=10%, signal=53%","5644/836/5646/7124/581/5970/842/207/3576/3383/3569/4792/5594/3553/4790/841/5595/6347/5578/1019/3458/3552/5579/6772/5894/7099/5291/5293/5290/356/3551/3627/2033/54205/834/5340/5605/1147"
"hsa04974","hsa04974","Protein digestion and absorption",23,0.929964226751516,1.93732519848409,0.000911305214720605,0.00908162782945707,0.0052925166735135,34,"tags=13%, list=1%, signal=13%","5644/1803/5646"
"hsa04081","hsa04081","Hormone signaling",92,0.832216624196622,1.58756511971155,0.00094803053059884,0.00913269411143549,0.00532227666301103,217,"tags=24%, list=8%, signal=23%","2099/154/2100/147/146/148/153/150/152/151/1812/6774/4988/6714/4985/3630/5291/5293/3643/5290/1733/3480"
"hsa04972","hsa04972","Pancreatic secretion",31,0.900340263661343,1.85530030337244,0.000984846115224339,0.00918130733225271,0.0053506070776195,136,"tags=29%, list=5%, signal=28%","5644/760/1131/5646/5578/5319/1504/30814/5579"
"hsa04917","hsa04917","Prolactin signaling pathway",39,0.885995453541748,1.79713890305511,0.0010584774006314,0.00955937402445237,0.00557093368753371,196,"tags=51%, list=7%, signal=48%","2099/2932/2100/1432/5970/207/2353/5594/4790/5595/595/6774/6714/3630/6772/5894/5599/5291/5293/5290"
"hsa04723","hsa04723","Retrograde endocannabinoid signaling",45,0.878148008072202,1.75858070696088,0.00118733244766263,0.00995597020938996,0.00580205876343979,163,"tags=20%, list=6%, signal=19%","5743/2554/1432/2891/5594/5595/5578/5579/5599"
"hsa04926","hsa04926","Relaxin signaling pathway",62,0.86457163411454,1.70809696588072,0.00120574033677733,0.00995597020938996,0.00580205876343979,196,"tags=40%, list=7%, signal=38%","4843/1432/5970/3725/207/7422/2353/4792/5594/4790/4846/7040/5595/5578/4318/6714/4313/4312/5894/1956/5599/1277/5291/5293/5290"
"hsa04919","hsa04919","Thyroid hormone signaling pathway",59,0.859180806208711,1.69672114153229,0.00116892456426477,0.00995597020938996,0.00580205876343979,327,"tags=59%, list=11%, signal=54%","2099/10499/2932/6256/842/207/8648/5594/7157/5595/595/5578/4609/6714/3091/5579/6772/5894/2475/5291/1499/572/5293/5290/1733/3845/5582/2033/4193/4854/5605/4855/488/4853/4851"
"hsa04728","hsa04728","Dopaminergic synapse",50,0.86842760101969,1.72476519431117,0.00129777985959004,0.0102804937261487,0.00599118192017408,163,"tags=26%, list=6%, signal=25%","2932/4129/1432/6531/808/4128/2891/207/2353/1812/5578/5579/5599"
"hsa04148","hsa04148","Efferocytosis",58,0.861651695711691,1.70005602954266,0.00131618777808824,0.0102804937261487,0.00599118192017408,115,"tags=19%, list=4%, signal=19%","5743/5468/6256/1432/836/5594/7040/5595/240/3586/3091"
"hsa05145","hsa05145","Toxoplasmosis",50,0.866229396700216,1.72039938846189,0.00146345126385606,0.0109809567445359,0.00639939202012654,271,"tags=60%, list=9%, signal=55%","4843/1432/836/7124/596/5970/842/207/4792/5594/4790/841/7040/5595/6774/240/3586/3458/598/6772/7099/5599/959/572/5294/3949/3551/331/54205/7042"
"hsa04668","hsa04668","TNF signaling pathway",64,0.854758385255375,1.68427902520342,0.00148185921466055,0.0109809567445359,0.00639939202012654,196,"tags=41%, list=7%, signal=39%","5743/1432/836/7124/5970/3725/207/3383/3569/2353/4792/5594/3553/4790/841/5595/6347/4318/7412/6401/8837/5599/4314/5291/5293/5290"
"hsa05142","hsa05142","Chagas disease",47,0.875136133467136,1.75085785173222,0.00161071494698483,0.0116374154919654,0.00678195767151509,196,"tags=57%, list=7%, signal=54%","4843/1432/7124/5970/3725/207/3576/3569/2353/4792/5594/3553/4790/841/7040/5595/3558/3586/6347/3458/7099/8837/5599/5054/5291/5293/5290"
"hsa04625","hsa04625","C-type lectin receptor signaling pathway",49,0.872859829127416,1.7366929012285,0.00190542407897015,0.0134309160688383,0.00782715924609046,196,"tags=47%, list=7%, signal=45%","5743/1432/808/7124/5970/3725/207/3569/4792/5594/3553/4790/841/5595/3558/3586/6714/6772/5894/5599/5291/5293/5290"
"hsa05224","hsa05224","Breast cancer",58,0.855521504577737,1.68796103982535,0.00205341370035767,0.0141294418905563,0.00823424040243677,223,"tags=48%, list=8%, signal=45%","2099/2932/2100/5241/581/3725/207/8648/2353/5594/7157/1026/5595/595/4609/1019/5894/2475/5728/1956/5925/5291/1499/5293/5290/2064/3480/3845"
"hsa05170","hsa05170","Human immunodeficiency virus 1 infection",82,0.835415748165156,1.60773729391725,0.00212740862357548,0.0142981649351933,0.00833256743628094,267,"tags=44%, list=9%, signal=41%","1432/836/808/7124/596/1111/581/5970/3725/842/207/2353/4792/5594/4790/841/5595/5578/983/891/5579/598/5894/2475/7099/5599/5291/572/5293/5290/3845/356/3551/5582/995/54205"
"hsa04022","hsa04022","cGMP-PKG signaling pathway",53,0.857638002445967,1.69675234919077,0.00227539865847252,0.0146131158288568,0.00851611193814275,201,"tags=38%, list=7%, signal=36%","154/147/146/148/808/153/150/152/207/5139/5594/4846/151/5595/4985/3630/5894/572/3643/5294"
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis",77,0.831189264716129,1.61596237756971,0.00223840112813716,0.0146131158288568,0.00851611193814275,214,"tags=48%, list=7%, signal=46%","1432/808/7124/596/5970/3725/3162/207/3383/7422/2353/7157/3553/4790/4846/3791/2950/1728/6347/4780/4318/6714/7412/3458/4313/3552/6401/653361/5599/2944/5291/1499/5293/5290/5327/2939/857"
"hsa05169","hsa05169","Epstein-Barr virus infection",78,0.8344273050855,1.61924167237066,0.00242338890629385,0.0152252042156287,0.00887281979421089,267,"tags=44%, list=9%, signal=41%","1017/890/1432/836/7124/596/581/5970/3725/842/207/3383/3569/4792/7157/4790/841/1026/595/6774/4609/1019/6772/5599/5925/5291/5293/5290/2208/5709/3551/3627/4193/54205"
"hsa04970","hsa04970","Salivary secretion",25,0.908637823325912,1.89635481058029,0.00279336523532922,0.0168183865210447,0.00980128152747095,162,"tags=44%, list=6%, signal=42%","1131/154/147/146/148/4069/808/153/5578/5579/279"
"hsa05210","hsa05210","Colorectal cancer",52,0.853877187964505,1.69489355567278,0.00275636756477388,0.0168183865210447,0.00980128152747095,271,"tags=58%, list=9%, signal=53%","2932/836/596/581/3725/842/207/2353/5594/7157/1026/7040/5595/595/332/4609/5894/2475/1956/5599/5291/1499/572/5293/5290/4088/3845/5366/54205/7042"
"hsa04370","hsa04370","VEGF signaling pathway",29,0.896746653907469,1.85322034815586,0.00286736059765489,0.0169115757698421,0.00985558959451734,196,"tags=59%, list=7%, signal=55%","5743/1432/842/207/7422/5594/4846/3791/5595/5578/6714/5579/5894/5291/572/5293/5290"
"hsa05162","hsa05162","Measles",67,0.850202921216384,1.66609974786232,0.00320034002961065,0.0183449140331157,0.010690898726274,196,"tags=43%, list=7%, signal=41%","1017/2932/836/596/581/5970/3725/842/207/3569/2353/4792/7157/3553/4790/841/595/6774/3558/1019/3552/598/6772/7099/5599/5291/572/5293/5290"
"hsa05226","hsa05226","Gastric cancer",55,0.844923652870422,1.66400141966966,0.00323733777054983,0.0183449140331157,0.010690898726274,223,"tags=44%, list=8%, signal=41%","1017/2932/6256/596/581/207/5594/7157/1026/7040/5595/595/4609/5894/2475/1956/5925/5291/1499/5293/5290/4088/2064/3845"
"hsa04066","hsa04066","HIF-1 signaling pathway",59,0.839372795038015,1.65760403011387,0.00342232654129544,0.0185137912021362,0.0107893155794638,301,"tags=56%, list=10%, signal=51%","4843/596/5970/3162/207/3569/7422/5594/4790/4846/1026/5595/6774/5578/3091/3458/5579/3630/2475/7099/1956/5054/5291/5293/3643/5290/2064/3480/5582/2033/1906/2597/5605"
"hsa04218","hsa04218","Cellular senescence",84,0.824963532233508,1.58629214616479,0.00338532877882089,0.0185137912021362,0.0107893155794638,223,"tags=40%, list=8%, signal=38%","1017/890/1432/808/1111/5970/207/3576/3569/5594/7157/4790/1026/7040/5595/595/4609/983/1019/891/3552/5894/2475/5728/5925/5054/23411/5291/5293/5290/4088/11200/1029/3845"
"hsa05206","hsa05206","MicroRNAs in cancer",93,0.813658573387035,1.54952005368917,0.00345932430766559,0.0185137912021362,0.0107893155794638,327,"tags=46%, list=11%, signal=42%","5743/5292/836/596/3162/7422/5594/7157/4790/1026/5595/595/6774/5328/5578/4318/4609/5579/5894/2475/5728/1956/4170/994/23411/5291/5293/5290/2064/1029/3845/3551/5582/995/2033/4193/1545/7042/4854/5605/4855/4853/4851"
"hsa05135","hsa05135","Yersinia infection",50,0.850140790599571,1.68844615736376,0.00353331985160324,0.018565989765697,0.0108197354307468,196,"tags=46%, list=7%, signal=44%","2932/1432/7124/5970/3725/207/3576/3569/2353/4792/5594/3553/4790/5595/3558/3586/6347/6714/7099/5599/5291/5293/5290"
"hsa04659","hsa04659","Th17 cell differentiation",47,0.857468002084442,1.71550976659001,0.00364431319379802,0.0188072591608505,0.0109603404324753,200,"tags=47%, list=7%, signal=44%","6256/1432/5970/3725/3569/2353/4792/5594/3553/4790/7040/5595/3565/6774/3558/3091/3458/6772/2475/5599/196/4088"
"hsa01522","hsa01522","Endocrine resistance",57,0.859183420052064,1.69495925435214,0.00382966666529808,0.0190823045908818,0.0111206291551305,223,"tags=53%, list=8%, signal=50%","2099/2100/1432/596/581/3725/207/2353/5594/7157/1026/5595/595/4318/6714/1019/4313/5894/2475/1956/5599/5925/5291/572/5293/5290/2064/3480/1029/3845"
"hsa01100","hsa01100","Metabolic pathways",392,0.701441182290258,1.27881554283414,0.00382966666529808,0.0190823045908818,0.0111206291551305,342,"tags=26%, list=12%, signal=26%","5743/760/4843/5742/4129/4128/124/3162/847/5139/231/4846/4048/1543/2628/240/151056/2950/1576/1728/7498/5319/3156/18/8644/30814/1544/8972/1571/2875/2936/2194/51477/5728/1645/7299/279/3938/5315/2944/2805/1588/217/2720/4199/23411/5291/5293/5290/2939/5294/2539/210/1610/6476/1491/5313/2729/7306/84706/9054/3284/4728/5226/10449/2990/5836/1555/2687/10243/262/54205/6319/64902/4541/27232/339221/2730/2597/6916/6783/3283/8942/2752/85007/31/4953/2643/51109/189/4257/5210/226/2821/2946/5320/212/211/8398/2582"
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance",43,0.862852754624682,1.73320547869625,0.00435018850707649,0.0213085504838153,0.0124180225001291,223,"tags=58%, list=8%, signal=54%","2932/596/581/207/3569/7422/5594/3791/5595/6774/5578/6714/5579/598/5894/2475/5728/1956/5291/572/5293/5290/2064/3480/3845"
"hsa04024","hsa04024","cAMP signaling pathway",86,0.815243039143402,1.56710479639788,0.004498909339188,0.0216697466504222,0.0126285174433347,218,"tags=30%, list=8%, signal=29%","1128/1129/154/808/153/5970/3725/2891/207/2353/4792/5139/5594/4790/5595/1812/5465/5733/5894/5599/5291/572/5293/5290/1080/116443"
"hsa04923","hsa04923","Regulation of lipolysis in adipocytes",20,0.914587916300264,1.92657106379347,0.00509379368979664,0.0233667678785909,0.0136174935733912,196,"tags=55%, list=7%, signal=52%","5743/5742/154/153/207/5733/3630/5291/5293/3643/5290"
"hsa05032","hsa05032","Morphine addiction",28,0.886031384199961,1.82715292360715,0.00509379368979664,0.0233667678785909,0.0136174935733912,136,"tags=21%, list=5%, signal=21%","2554/5139/1812/4988/5578/5579"
"hsa05225","hsa05225","Hepatocellular carcinoma",68,0.817277972257999,1.59945569721135,0.00501943306845485,0.0233667678785909,0.0136174935733912,339,"tags=60%, list=12%, signal=54%","2932/581/3162/207/5594/7157/1026/7040/5595/595/2950/1728/4780/5578/4609/1019/5579/598/5894/2475/5728/1956/5925/2944/7296/5291/1499/572/5293/5290/2939/4088/3480/1029/3845/5582/7042/5605/4257/2946/1870"
"hsa00590","hsa00590","Arachidonic acid metabolism",19,0.912398764170799,1.92487960925478,0.00531687566626502,0.023639647193086,0.0137765199449782,135,"tags=47%, list=5%, signal=45%","5743/5742/4048/240/151056/5319/8644/30814/1571"
"hsa05146","hsa05146","Amoebiasis",41,0.864360079513765,1.73811542852794,0.00531687566626502,0.023639647193086,0.0137765199449782,196,"tags=44%, list=7%, signal=42%","4843/836/7124/5970/3576/3569/3553/4790/7040/3586/5578/3458/5579/7099/1277/5291/5293/5290"
"hsa04210","hsa04210","Apoptosis",76,0.820285521453525,1.5976203212692,0.00583740084204028,0.0255607400507521,0.014896078703771,302,"tags=49%, list=10%, signal=45%","836/7124/596/581/5970/3725/842/207/2353/4792/5594/1509/7157/4790/841/5595/332/598/5894/8837/5599/4170/5291/572/5293/1508/5290/1649/142/3845/356/3551/331/5366/54205/5605/1147"
"hsa04660","hsa04660","T cell receptor signaling pathway",52,0.836618437334806,1.6606360000974,0.00628356578790411,0.0271037389955864,0.0157952949892327,244,"tags=48%, list=8%, signal=45%","2932/1432/7124/5970/3725/207/2353/4792/5594/4790/5595/3565/3558/3586/1019/3458/5894/5599/959/5291/5293/5290/3567/3845/3551"
"hsa04114","hsa04114","Oocyte meiosis",44,0.860806239871306,1.72580626743529,0.00650664840495035,0.027653255721039,0.0161155378450783,139,"tags=23%, list=5%, signal=22%","367/1017/1432/808/5241/5594/5595/983/891/3630"
"hsa04071","hsa04071","Sphingolipid signaling pathway",40,0.853674220505814,1.72406058478067,0.0068784529478854,0.0285047755206077,0.016611779578573,223,"tags=55%, list=8%, signal=51%","1432/7124/596/581/5970/207/5594/1509/7157/4790/4846/5595/5578/4985/5579/5894/5728/5599/5291/5293/5290/3845"
"hsa04722","hsa04722","Neurotrophin signaling pathway",48,0.843635845734438,1.68717388015707,0.00710153576983998,0.0285047755206077,0.016611779578573,244,"tags=46%, list=8%, signal=43%","2932/1432/808/596/581/5970/3725/207/4792/5594/7157/4790/5595/5894/5599/5291/572/5293/5290/3845/356/3551"
"hsa05203","hsa05203","Viral carcinogenesis",76,0.817716550031441,1.59261689155925,0.00695281388103516,0.0285047755206077,0.016611779578573,264,"tags=41%, list=9%, signal=38%","1017/890/836/1111/581/5970/3725/4792/5594/7157/4790/841/1026/5595/595/6774/6714/983/1019/5925/5315/1232/5291/572/5293/5290/1029/3845/2033/5366/4193"
"hsa05132","hsa05132","Salmonella infection",80,0.798291120127614,1.5397342191918,0.00702717482176607,0.0285047755206077,0.016611779578573,312,"tags=41%, list=11%, signal=38%","1432/836/7124/596/581/5970/3725/207/3576/3569/2353/4792/5594/3553/4790/841/5595/4609/5894/7099/5599/5291/1499/5293/5290/5294/3551/54205/834/2597/5605/1147/10006"
"hsa05166","hsa05166","Human T-cell leukemia virus 1 infection",93,0.79962198831744,1.52278897659855,0.00784661089528252,0.0310639801196801,0.0181032118708753,306,"tags=43%, list=11%, signal=40%","1017/890/7124/1111/581/5970/3725/207/3383/3569/2353/4792/5594/7157/4790/1026/7040/5595/595/3558/4609/1019/598/5728/5599/5925/5291/5293/5290/4088/11200/1029/3845/3551/331/2033/7042/5605/1147/1437"
"hsa04921","hsa04921","Oxytocin signaling pathway",45,0.846428710695624,1.69505958763698,0.00829497547231816,0.031963305486666,0.018627313341346,154,"tags=31%, list=5%, signal=30%","5743/808/3725/2353/5594/4846/1026/5595/595/5578/6714/5579/5894/1956"
"hsa05171","hsa05171","Coronavirus disease - COVID-19",62,0.825310934984805,1.63053129241222,0.00829497547231816,0.031963305486666,0.018627313341346,325,"tags=60%, list=11%, signal=54%","1432/7124/5970/3725/3576/3569/2353/4792/5594/3553/4790/5595/6774/3558/6347/5578/5579/6772/4312/7099/1956/5599/2162/4314/5291/5293/5290/3551/5582/3627/834/6403/728/1147/1437/3456/1636"
"hsa04380","hsa04380","Osteoclast differentiation",56,0.823755845237658,1.62555980904664,0.00859388556192205,0.0326793806236247,0.0190446217438716,196,"tags=38%, list=7%, signal=36%","5468/1432/7124/5970/3725/207/2353/4792/5594/3553/4790/7040/5595/3458/3552/6772/653361/5599/5291/5293/5290"
"hsa04064","hsa04064","NF-kappa B signaling pathway",46,0.846683330507404,1.69592997957241,0.0090422511800096,0.0335026998849074,0.0195244289986712,246,"tags=41%, list=9%, signal=38%","5743/7124/596/5970/3576/3383/4792/3553/4790/5328/7412/5579/598/7099/8837/959/142/3551/331"
"hsa05208","hsa05208","Chemical carcinogenesis - reactive oxygen species",93,0.794987827906223,1.51396374606076,0.0090422511800096,0.0335026998849074,0.0195244289986712,310,"tags=47%, list=11%, signal=44%","1432/5970/3725/3162/847/207/7422/2353/4792/5594/4790/1543/5595/6647/1728/4780/6714/3091/8644/1544/1571/5894/653361/5728/1645/1956/5599/2944/196/5291/572/5293/5290/2939/3845/6648/4728/3551/1545/50507/4541/5605/1147/4257"
"hsa04620","hsa04620","Toll-like receptor signaling pathway",45,0.840972930223802,1.68413383230762,0.00993898386945648,0.036359067573075,0.0211890395617993,322,"tags=62%, list=11%, signal=56%","1432/7124/5970/3725/207/3576/3569/2353/4792/5594/3553/4790/841/5595/6772/7099/5599/942/5291/5293/5290/941/3551/3627/6348/5605/1147/3456"
"hsa04914","hsa04914","Progesterone-mediated oocyte maturation",41,0.847492555926989,1.70419703770669,0.010536806540443,0.0380642136273503,0.0221827506114589,223,"tags=44%, list=8%, signal=41%","1017/890/1432/5241/207/5594/5595/983/891/3630/5894/5599/994/5291/5293/5290/3480/3845"
"hsa05212","hsa05212","Pancreatic cancer",52,0.825007216812347,1.63758844347638,0.01083571809575,0.0386607719712562,0.0225304079963613,375,"tags=69%, list=13%, signal=61%","581/5970/842/207/7422/5594/7157/4790/1026/7040/5595/595/6774/1019/598/6772/5894/2475/1956/5599/5925/5291/572/5293/5290/4088/2064/1029/3845/3551/7042/1147/1870/5888/578/1869"
