"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0099537","GO:0099537","trans-synaptic signaling",169,0.879960638684092,1.42422483715332,7.62028100848861e-07,0.000212222563167802,0.000180454085102688,115,"tags=18%, list=5%, signal=19%","5743/43/760/2554/1128/1129/6530/1131/154/2932/6531/148/2908/6532/7124/590/150/1135/2891/207/1139/3553/5594/18/5595/1812/7442/5579/3156/1728/6347"
"GO:1901699","GO:1901699","cellular response to nitrogen compound",211,0.869509786621319,1.40057575775654,5.49173732851105e-07,0.000212222563167802,0.000180454085102688,183,"tags=28%, list=7%, signal=29%","5743/43/760/1128/10499/1129/1017/1800/1131/5468/154/2932/890/836/6532/7124/1135/5139/5970/1111/8648/1509/207/7157/1139/3553/3383/5594/4780/3791/4790/5595/1812/2353/7442/7040/4988/5578/5579/2805/598/5319/6714/2875/5315/6517/5925/196/6772/7412/6774/1956/142/3630/3643/5894/1545/2475/4314/3359"
"GO:0032879","GO:0032879","regulation of localization",418,0.814145819721813,1.29080731445304,2.90632104441509e-06,0.000700199808546775,0.000595383987236452,214,"tags=21%, list=9%, signal=23%","5743/43/760/4843/367/1128/1131/5468/4129/154/2932/6256/6331/5292/1432/836/808/6532/7124/150/596/152/581/3757/1509/207/3569/3553/240/7422/6647/5594/4780/4846/18/4792/4790/5595/1812/151/7040/4988/5578/5579/3156/3565/5569/6347/4318/5465/3458/5733/598/5319/6714/5444/3091/4985/10449/5054/6401/1956/332/142/3630/5728/3643/5599/3552/2902/4023/983/2475/2641/1401/5467/948/4133/288/5582/580/3627/2064/9520/2539/1649"
"GO:0033993","GO:0033993","response to lipid",308,0.831125847279187,1.32292984423227,4.73530652238197e-06,0.00105935571629288,0.000900776353505744,249,"tags=30%, list=10%, signal=30%","5743/2099/4843/367/10499/5468/4129/2932/890/2100/6256/5292/1432/2908/836/6532/7124/590/5241/596/5139/5970/842/3725/8648/847/207/4306/3576/3569/3553/1543/841/3586/5594/4846/4792/4790/5595/2353/2950/7040/5578/5579/4353/4313/1728/2155/1026/2805/6347/4318/1019/5465/6714/8644/196/5054/7412/6401/6774/1277/1956/142/5599/3552/1545/1645/4023/4314/6257/2720/7299/5467/948/942/653361/3627/4317/4257/8837/356/6720/4793/331/1499/1906/5111/1869/5290/4851"
"GO:0051049","GO:0051049","regulation of transport",354,0.817310104315515,1.29951916207597,1.02120676445665e-05,0.00213227972418548,0.00181308990461426,213,"tags=21%, list=9%, signal=23%","5743/43/760/4843/1128/1131/5468/4129/154/2932/6256/6331/5292/1432/836/808/6532/7124/150/596/152/581/3757/207/3569/3553/240/7422/6647/5594/4780/4846/18/4792/4790/5595/1812/151/7040/4988/5578/5579/3156/3565/5569/6347/4318/5465/3458/5733/598/5319/6714/5444/3091/4985/10449/5054/6401/1956/3630/5728/3643/3552/2902/983/2641/5467/948/4133/288/5582/580/3627/2539"
"GO:0003008","GO:0003008","system process",435,0.800250435482416,1.26914509094282,1.36855132617773e-05,0.00267893922099291,0.00227791766791425,214,"tags=19%, list=9%, signal=21%","5743/4843/367/5742/1128/1129/1131/5468/154/2932/147/146/6331/6531/148/836/808/6532/7124/590/150/153/1135/596/152/5139/3162/3757/231/207/1139/3553/7422/6647/5594/2628/4846/18/5595/1812/2353/151/7442/7040/4988/5578/3156/4313/8989/6347/5465/5733/6714/3037/3091/6010/6517/8644/6772/1277/1956/332/142/3630/5728/3643/2902/1645/2475/3359/7299/1401/5467/116443/948/288/5582/22941/3627/2539/1649"
"GO:0009888","GO:0009888","tissue development",354,0.813408463384578,1.29331557163151,2.33174680585178e-05,0.00429590058583987,0.00365282936148917,187,"tags=19%, list=8%, signal=21%","5743/2099/760/367/10499/5468/154/2932/6256/6331/5292/1432/148/2908/836/7124/5241/596/581/5970/231/8648/847/207/7157/4048/3569/3553/595/240/3383/1543/7422/3586/6647/5594/4846/3791/5595/2353/7498/4609/7040/4313/1026/4318/5465/3458/6714/3037/3091/2194/8644/5925/6772/5054/1277/1956/142/5728/3643/3552/1545/1645/4023/983/2475/6257/5293"
"GO:0071396","GO:0071396","cellular response to lipid",191,0.85078338699344,1.3740883330364,2.52722034009008e-05,0.00439736339175674,0.00373910377802801,204,"tags=29%, list=8%, signal=29%","5743/2099/4843/367/2932/890/2100/6256/5292/1432/2908/6532/7124/5241/5139/5970/842/8648/207/4306/3576/3569/3553/3586/5594/4846/4792/4790/5595/2353/2950/7040/5578/4313/6347/4318/1019/5465/6714/8644/196/5054/1277/1956/142/5599/3552/1545/1645/4023/4314/6257/5467/948/942/653361"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",384,0.809445171233599,1.28460061869638,3.50789265272251e-05,0.00578248409911942,0.00491688000630911,187,"tags=20%, list=8%, signal=21%","5743/1803/43/4843/10499/1131/5468/154/6256/146/5292/6531/1432/148/7124/150/153/596/5970/3162/8648/207/3576/3569/1139/3553/595/240/7422/841/3586/6647/4780/2628/5328/4846/18/3791/2353/151/4609/7040/4988/5578/5579/3565/2155/1026/3558/6347/3458/5733/5319/6714/3091/2152/5315/5925/6772/5054/7412/6774/5327/1277/1956/142/3630/3552/1545/4860/4023/983/2475/6257/5293"
"GO:0008015","GO:0008015","blood circulation",166,0.858176903244303,1.39050186691075,6.37360414673655e-05,0.00998106409378944,0.00848695710065446,124,"tags=18%, list=5%, signal=18%","5743/4843/367/5742/1129/5468/154/147/146/6331/148/808/6532/7124/150/153/152/5139/3757/7422/6647/4846/18/1812/151/7442/7040/4313/5465/6714"
"GO:0008284","GO:0008284","positive regulation of cell population proliferation",229,0.839632321026435,1.34809312732964,6.71201699502098e-05,0.0100104939182884,0.00851198145233237,249,"tags=32%, list=10%, signal=32%","5743/1803/2099/367/1017/890/146/6331/5292/1432/7124/150/596/5970/3162/3725/207/3569/1139/3553/595/7422/3586/5594/3791/5595/4609/7040/5578/3565/4313/1026/3558/4318/1019/3458/598/5319/6714/3037/3091/2152/8644/6772/7412/6774/994/1956/332/3630/5728/3643/3552/891/4860/983/5293/5467/4953/3567/942/22941/3627/2064/3611/959/8837/356/1232/1499/1906/1869/5290/4851"
"GO:0032870","GO:0032870","cellular response to hormone stimulus",209,0.8392823248378,1.3535256803304,8.29128147995031e-05,0.0115977839452386,0.00986166343397648,192,"tags=25%, list=8%, signal=25%","2099/760/367/10499/5468/2932/890/2100/6256/5292/2908/150/5241/5139/5970/842/8648/1509/207/4306/3553/5594/4780/3791/4790/5595/2353/7040/5578/5579/2805/5465/5319/6714/2875/5315/6517/8644/5925/6772/6774/1956/142/3630/3643/5894/1545/1645/2475/6257/2641/5467"
"GO:0007186","GO:0007186","G protein-coupled receptor signaling pathway",304,0.813469832505042,1.29489902977036,8.51689114752514e-05,0.0115977839452386,0.00986166343397648,140,"tags=12%, list=6%, signal=12%","2099/760/367/1128/1129/1131/5468/154/2932/147/146/148/808/150/153/5241/152/5139/5970/207/3576/7422/1812/151/4988/5578/5579/3558/6347/5733/6714/3091/4985/6010/8644"
"GO:0008217","GO:0008217","regulation of blood pressure",76,0.902504812253908,1.53244977184985,9.75774571922344e-05,0.0123658260159017,0.0105147340929728,96,"tags=18%, list=4%, signal=18%","5743/4843/367/5742/5468/154/148/7124/153/6647/4846/18/151/7442"
"GO:0071495","GO:0071495","cellular response to endogenous stimulus",309,0.816207817002122,1.29911716457724,9.87055077897646e-05,0.0123658260159017,0.0105147340929728,192,"tags=23%, list=8%, signal=24%","2099/760/367/10499/5468/2932/890/2100/6256/5292/1432/2908/836/150/5241/5139/5970/842/3725/8648/1509/847/207/4306/7157/3576/3553/7422/3586/5594/4780/3791/4790/5595/2353/7498/7442/7040/5578/5579/3565/2805/6347/5465/5319/6714/3037/3091/2875/5315/4985/6517/8644/5925/6772/7412/6774/1277/1956/142/3630/3643/5894/1545/1645/2475/6257/5293/2641/5467"
"GO:0060341","GO:0060341","regulation of cellular localization",217,0.834348844704627,1.34353215392919,0.000121299887990532,0.0146119711225518,0.0124246443974107,212,"tags=23%, list=9%, signal=23%","5743/43/4843/367/1128/1131/5468/2932/1432/7124/150/596/152/581/1509/207/3569/3553/240/7422/5594/18/5595/7040/4988/5578/5579/3156/5569/3458/598/5319/6714/3091/1956/142/3630/5599/3552/2902/983/2475/2641/5467/948/4133/288/580/2064/9520"
"GO:0032880","GO:0032880","regulation of protein localization",198,0.839371951035032,1.35496905994988,0.000134903237690998,0.0155971022039437,0.013262307110297,212,"tags=23%, list=9%, signal=23%","5743/43/4843/367/1128/1131/5468/2932/1432/7124/150/596/152/1509/207/3569/3553/240/7422/18/7040/4988/5578/5579/3156/5569/3458/598/5319/6714/3091/1956/142/3630/5599/3552/983/2475/2641/5467/948/4133/288/580/2064/9520"
"GO:0010557","GO:0010557","positive regulation of macromolecule biosynthetic process",474,0.782118309814775,1.24005774774945,0.000139437695309842,0.0155971022039437,0.013262307110297,255,"tags=22%, list=10%, signal=24%","5743/2099/4843/367/10499/1017/5468/154/2932/890/2100/6256/5292/1432/2908/6532/7124/150/5241/5970/3162/3757/3725/8648/207/7157/3576/3569/3553/7422/841/3586/6647/4780/4846/4792/4790/5595/2353/4609/7040/5579/3565/3692/3558/5465/3458/5319/6714/3037/3091/2152/5315/5925/196/8856/6772/5054/6774/1277/1956/142/3630/3643/5599/3552/2902/5894/1545/4860/4023/983/2475/6257/5293/1401/5467/948/3567/9970/942/288/3627/2064/1649/3611/126626/4317/959/6720/3551/4793/331/7153/1499/1906/3309/5111/1869/4851/5294/5291"
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission",110,0.876676999861536,1.44928280792362,0.00015530832071387,0.0156911503379303,0.0133422767879827,115,"tags=19%, list=5%, signal=19%","5743/43/760/1128/1129/154/2932/148/6532/7124/590/150/2891/1139/3553/5594/5595/1812/5579/3156/6347"
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling",110,0.876676999861536,1.44928280792362,0.00015530832071387,0.0156911503379303,0.0133422767879827,115,"tags=19%, list=5%, signal=19%","5743/43/760/1128/1129/154/2932/148/6532/7124/590/150/2891/1139/3553/5594/5595/1812/5579/3156/6347"
"GO:0141124","GO:0141124","intracellular signaling cassette",435,0.784384662857728,1.24398300848985,0.000148506620004731,0.0156911503379303,0.0133422767879827,255,"tags=24%, list=10%, signal=26%","2099/4843/367/1017/1131/5468/154/2932/147/890/146/1432/148/808/7124/150/153/152/5139/5970/3162/3725/847/207/4306/7157/3576/3569/1139/3553/3383/7422/841/6647/5594/4780/4846/4792/3791/4790/5595/1812/2353/151/2950/7498/4609/7442/7040/4988/5578/5579/3156/5569/8989/1026/5465/5319/6714/8644/5925/6772/1491/6401/51191/6774/1956/142/3630/5728/3643/5599/3552/2902/5894/983/2475/4314/5293/2641/26057/5467/948/942/2064/1649/3611/8795/959/5716/8837/356/3551/2946/4793/331/1232/1499/1906/3309/5290/4851/5294/5291"
"GO:0044419","GO:0044419","biological process involved in interspecies interaction between organisms",381,0.791846124427343,1.25635596734496,0.000218791050020883,0.0214141740207939,0.0182085972550274,295,"tags=27%, list=12%, signal=28%","5743/1803/2099/4843/1129/5468/4129/5292/1432/3500/5646/836/4069/7124/596/581/5970/842/3725/207/7157/3576/3569/3553/3383/1543/841/3586/5594/4780/4846/4792/4790/5595/2353/2950/7040/5578/4353/1728/6347/4318/1019/5465/3458/598/5319/6714/3091/2194/196/6772/5054/7412/6401/1571/51191/1956/142/3630/3643/5599/3552/5894/4023/983/4314/5293/26057/1401/5467/948/4953/942/653361/3627/50506/8942/4317/356/3551/5340/4793/331/1906/1869/4851/5294/2919/5291/1610/6915/3315/6373/1147/210/7056/4853/3106/2920/728/8398/1508"
"GO:0051223","GO:0051223","regulation of protein transport",117,0.870135311569897,1.44016351017159,0.000243797767997561,0.0224580767461283,0.0190962338400567,130,"tags=21%, list=5%, signal=21%","5743/43/4843/1128/1131/5468/2932/1432/7124/150/152/3569/3553/240/18/7040/4988/5578/5579/3156/5569/3458/5319/6714/3091"
"GO:0003013","GO:0003013","circulatory system process",200,0.837065088979295,1.35144225599878,0.000239240934292754,0.0224580767461283,0.0190962338400567,124,"tags=15%, list=5%, signal=16%","5743/4843/367/5742/1129/5468/154/147/146/6331/148/808/6532/7124/150/153/152/5139/3757/7422/6647/4846/18/1812/151/7442/7040/4313/5465/6714"
"GO:1902531","GO:1902531","regulation of intracellular signal transduction",451,0.779577371055885,1.23575450869158,0.000284809368655593,0.0254863697894091,0.0216712091037188,261,"tags=23%, list=11%, signal=25%","5743/2099/367/5468/154/2932/147/6256/146/5292/1432/148/808/7124/150/153/596/152/5139/581/5970/3162/1111/8648/847/207/4306/7157/3569/1139/3553/3383/7422/841/3586/6647/5594/4780/4792/3791/5595/1812/151/2950/7498/4609/7040/4988/5578/5579/3156/5569/4313/2155/4318/5465/598/5319/6714/3091/2152/8644/6772/1491/6774/1956/332/142/3630/5728/3643/5599/3552/891/5894/2475/4314/6257/2641/26057/5467/948/942/580/22941/2064/1649/3611/8795/959/5716/8837/356/3551/4793/331/1499/1906/3309/5290/4851/5294/5291/4170/11200"
"GO:0048545","GO:0048545","response to steroid hormone",128,0.867799452719605,1.42800056786775,0.000344048562434444,0.0256561927986828,0.0218156106004798,124,"tags=22%, list=5%, signal=22%","5743/2099/367/10499/4129/2100/6256/2908/836/7124/590/5241/596/5139/5970/842/3725/8648/4306/3569/3586/5594/2353/7040/1026/2805/5465/6714"
"GO:0010648","GO:0010648","negative regulation of cell communication",311,0.801418865190583,1.27569393574698,0.000316707371763528,0.0256561927986828,0.0218156106004798,182,"tags=18%, list=7%, signal=19%","5743/43/2099/367/5468/154/2932/1432/6532/7124/590/150/596/152/5139/581/5970/3162/207/7157/3576/3569/3553/3383/841/3586/4780/4846/4792/5595/1812/2950/7498/4609/4988/5579/5569/4318/5465/598/6714/3091/5925/10449/6772/1491/5054/1956/142/3630/5728/3552/5894/2475/4314"
"GO:0023057","GO:0023057","negative regulation of signaling",311,0.801130212036516,1.27523445931814,0.000325821097939234,0.0256561927986828,0.0218156106004798,182,"tags=18%, list=7%, signal=19%","5743/43/2099/367/5468/154/2932/1432/6532/7124/590/150/596/152/5139/581/5970/3162/207/7157/3576/3569/3553/3383/841/3586/4780/4846/4792/5595/1812/2950/7498/4609/4988/5579/5569/4318/5465/598/6714/3091/5925/10449/6772/1491/5054/1956/142/3630/5728/3552/5894/2475/4314"
"GO:0071705","GO:0071705","nitrogen compound transport",352,0.79814373500858,1.26985921614135,0.000321264234309508,0.0256561927986828,0.0218156106004798,130,"tags=11%, list=5%, signal=12%","5743/43/760/4843/1128/6530/1131/5468/4129/2932/6531/1432/6532/7124/150/152/207/7157/3569/3553/240/18/4792/1812/151/7442/7040/4988/5578/5579/3156/5569/1026/3458/5319/6714/3091"
"GO:0009628","GO:0009628","response to abiotic stimulus",355,0.794584101727251,1.26351241419933,0.000334934828273008,0.0256561927986828,0.0218156106004798,250,"tags=25%, list=10%, signal=26%","5743/1803/4843/5468/154/2932/890/1432/836/6532/7124/153/596/581/5970/3162/842/1111/231/847/207/7157/1139/3553/595/1543/7422/841/6647/4780/5328/4846/18/4792/4790/5595/1812/2353/4609/7442/7040/4353/3156/4313/1728/8989/2155/1026/4318/5465/598/6714/4312/5424/3091/4985/6010/6517/10449/6772/7412/5327/1277/1956/142/5728/5599/3552/2902/5894/2475/4314/7299/5467/580/3627/9520/8795/6649/8837/2729/162514/1499/1906/5111/5290/4851/5313"
"GO:0010647","GO:0010647","positive regulation of cell communication",426,0.781510124785183,1.23934643871311,0.000316707371763528,0.0256561927986828,0.0218156106004798,255,"tags=23%, list=10%, signal=25%","5743/760/367/1131/5468/154/2932/147/6256/146/5292/148/7124/150/153/4128/152/581/5970/3162/1509/847/207/4306/7157/3569/1139/3553/3383/7422/841/3586/6647/5594/4846/18/3791/4790/5595/1812/151/7498/4609/7040/4988/5578/5579/3156/4313/2155/6347/4318/5319/6714/3091/2152/6517/8644/1491/6774/1277/1956/332/142/3630/5728/3643/5599/3552/2902/5894/1545/2475/6257/2641/26057/5467/948/3567/942/288/5582/22941/2064/1649/3611/8795/4317/959/8837/356/3551/331/1499/1906/5290/4851/5294/5291"
"GO:0023056","GO:0023056","positive regulation of signaling",426,0.780814982044431,1.23824405673132,0.000339491694894532,0.0256561927986828,0.0218156106004798,255,"tags=23%, list=10%, signal=25%","5743/760/367/1131/5468/154/2932/147/6256/146/5292/148/7124/150/153/4128/152/581/5970/3162/1509/847/207/4306/7157/3569/1139/3553/3383/7422/841/3586/6647/5594/4846/18/3791/4790/5595/1812/151/7498/4609/7040/4988/5578/5579/3156/4313/2155/6347/4318/5319/6714/3091/2152/6517/8644/1491/6774/1277/1956/332/142/3630/5728/3643/5599/3552/2902/5894/1545/2475/6257/2641/26057/5467/948/3567/942/5582/22941/2064/1649/3611/8795/4317/959/8837/356/3551/331/1499/1906/5290/4851/5294/5291"
"GO:0070201","GO:0070201","regulation of establishment of protein localization",138,0.856064944288989,1.40336999208833,0.000353162300127238,0.0257233563720584,0.021872720179239,212,"tags=28%, list=9%, signal=27%","5743/43/4843/1128/1131/5468/2932/1432/7124/150/152/1509/3569/3553/240/18/7040/4988/5578/5579/3156/5569/3458/5319/6714/3091/1956/3630/5599/3552/983/2641/5467/948/288/580/2064/9520"
"GO:0051050","GO:0051050","positive regulation of transport",211,0.831007800024367,1.33855811300674,0.000385060406241645,0.0274092998261098,0.0233062877462048,213,"tags=23%, list=9%, signal=23%","5743/43/760/1128/1131/5468/2932/6256/6331/1432/808/6532/7124/150/581/3757/207/3553/7422/6647/4780/18/4792/1812/7040/5578/5579/3565/6347/3458/5319/6714/5444/3091/5054/6401/1956/3630/3643/3552/2902/983/2641/5467/948/4133/288/3627/2539"
"GO:0006954","GO:0006954","inflammatory response",237,0.814840223424297,1.30417202369474,0.000508320710397255,0.0352335971737897,0.0299593334844686,240,"tags=28%, list=10%, signal=28%","5743/2099/4843/1800/5468/1432/3500/2908/836/4069/7124/5970/3162/207/3576/3569/3553/240/841/3586/6647/4780/4792/4790/2353/2950/7442/7040/3565/3558/6347/4318/5465/3458/5733/6714/3091/2152/2194/5925/196/30814/5054/7412/6401/6774/1956/3630/5599/3552/4023/2475/4314/5293/1401/5467/948/3567/653361/3627/4317/959/3551/4793/331/1232"
"GO:0051094","GO:0051094","positive regulation of developmental process",289,0.806838941590449,1.28662599727141,0.000517479396549912,0.0352335971737897,0.0299593334844686,202,"tags=24%, list=8%, signal=24%","5743/367/10499/5468/154/2932/6256/5292/6531/1432/7124/596/152/5139/581/5970/3162/8648/207/3576/3569/1139/3553/595/240/7422/841/3586/4780/4846/3791/4790/2353/151/4609/7040/4988/5578/5579/3565/3558/3458/6714/3091/2152/5315/5925/6772/1491/5054/6774/1277/1956/142/3630/3643/3552/1545/4860/4023/983/2475/6257/5293/5467/948/3567/942"
"GO:0030522","GO:0030522","intracellular receptor signaling pathway",89,0.875813387803365,1.47015429043036,0.000563272886661975,0.0375355464047937,0.0319166943618095,201,"tags=33%, list=8%, signal=31%","2099/367/10499/5468/2100/6256/5292/2908/7124/5241/5970/8648/207/4306/5594/4792/5465/6714/8644/196/8856/6774/142/5599/6257/26057/5467/948/9970"
"GO:0046903","GO:0046903","secretion",215,0.829909784724684,1.33639861324753,0.000581590306914199,0.0379487675261515,0.0322680586950203,130,"tags=15%, list=5%, signal=15%","5743/43/760/4843/1128/1131/5468/4129/6531/6532/7124/150/152/8648/3569/3553/595/240/7422/18/151/7498/7442/7040/4988/5578/5579/3156/3458/5733/5319/3091"
"GO:0009410","GO:0009410","response to xenobiotic stimulus",179,0.834232171613256,1.35000217997596,0.000673177567682334,0.0430284110608381,0.0365873092639378,180,"tags=30%, list=7%, signal=30%","5743/4843/6530/1800/4129/6531/148/836/6532/7124/590/596/5139/5970/3757/847/7157/3553/595/1576/1543/3586/6647/4780/18/1812/2353/2950/4609/7040/5447/5579/4313/1728/8989/1026/1544/1019/6714/5925/196/8856/6772/1571/1555/1277/1956/2944/2902/1545/1645/4860/983"
"GO:0043066","GO:0043066","negative regulation of apoptotic process",237,0.811652237575738,1.29906957313314,0.000700653787589093,0.0438889532545808,0.0373190333179033,268,"tags=31%, list=11%, signal=31%","5743/2099/367/1800/2932/5292/7124/596/5139/581/5970/3162/231/847/207/7157/3569/3553/595/3383/7422/3586/6647/4780/4846/3791/4790/2950/4609/5578/4353/3565/1728/1026/3558/6347/4318/5465/598/6714/3091/5925/10449/1491/5054/1956/332/3630/5599/3552/5894/983/2475/2641/5467/5582/580/2064/959/5716/8837/2729/331/1499/1906/3309/5290/4851/5294/5291/4170/627/2730/3315"
"GO:0036293","GO:0036293","response to decreased oxygen levels",121,0.854932845718779,1.41172722547505,0.00086551137847149,0.0484068149530841,0.0411605975100164,157,"tags=26%, list=6%, signal=26%","5743/1803/4843/5468/890/836/6532/7124/596/842/847/207/7157/1139/1543/7422/4780/5328/18/2353/4609/7040/4313/2155/5465/6714/3091/4985/6517/10449/7412/5327"
"GO:0043434","GO:0043434","response to peptide hormone",161,0.839193924386419,1.3612873881966,0.000856352613825833,0.0484068149530841,0.0411605975100164,188,"tags=29%, list=8%, signal=28%","5743/760/10499/5468/2932/890/1432/5970/8648/1509/847/207/4048/3553/3586/5594/4780/3791/4790/5595/2353/7442/7040/5578/5579/3692/2155/2805/5465/5319/6714/2875/5315/6517/5925/6772/6774/1277/1956/142/3630/3643/5894/1545/2475/2641"
