"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0099537","GO:0099537","trans-synaptic signaling",165,0.868128596429422,1.46241017416056,2.52798813936357e-06,0.000708595672377869,0.000611676713064018,135,"tags=21%, list=5%, signal=21%","5743/43/2554/760/1128/1129/1131/6530/154/2908/6531/2932/148/590/1139/7124/6532/1135/150/18/2891/3553/7442/5594/207/5595/2902/1132/5728/5579/627/1728/3156/6347"
"GO:0033993","GO:0033993","response to lipid",292,0.825418556218688,1.38231256793291,2.66556365784778e-06,0.000708595672377869,0.000611676713064018,305,"tags=33%, list=10%, signal=33%","5743/4843/2099/367/10499/5468/6256/4129/2908/890/2932/5241/5292/2100/836/590/596/7124/6532/4306/842/3569/5139/5970/3576/3553/8648/847/2805/1432/5594/4846/6714/1543/4792/2353/3586/207/5465/3725/5595/4318/1019/1277/1026/5579/841/4353/4313/4023/2720/7351/1728/6347/5054/196/4317/7040/8644/2950/356/5563/1906/5111/5972/5467/4842/8837/4057/5578/4790/331/1991/478/6720/4257/2890/942/567/4602/4314/7412/477/5562/3606/840/1499/1545/476/1312/7299/7099/7352/695/3651/1956"
"GO:0032879","GO:0032879","regulation of localization",437,0.797944158127645,1.3270136022356,3.14707866533126e-06,0.00077224468787744,0.000666620063846686,310,"tags=25%, list=11%, signal=26%","5743/43/760/4843/367/1128/1131/5468/6256/4129/154/6331/2932/5292/836/596/7124/1509/6532/150/581/3569/18/3553/808/3757/152/1432/5594/4846/6714/4792/4988/4780/207/5319/5465/7422/2641/240/5595/4318/598/2902/4985/5728/5579/2746/627/4023/7351/3156/6647/6347/5444/983/3565/5054/7040/356/27032/2064/5563/1906/3630/3458/5733/5972/3091/5467/4133/6514/4842/332/1520/5578/1401/3643/9520/4790/60/495/6720/2890/10449/999/567/4602/10768/488/9914/477/487/5562/1649/2534/1499/578/476/1029/2729/7099/5621/695/3651/1956/2670/5599"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",396,0.800143128315277,1.33343571215553,6.1178559914491e-06,0.00139399718662304,0.00120333167470909,307,"tags=25%, list=11%, signal=26%","1803/5743/43/4843/10499/1131/5468/6256/154/146/6531/148/5292/596/1139/7124/153/150/3569/18/5970/3576/3553/2628/8648/5328/3162/1432/595/4846/6714/2353/4988/4780/3586/207/5319/5315/7422/240/4609/1277/3558/1026/5579/841/627/4023/5925/7351/6647/4860/6347/983/3565/5054/4317/5340/7040/1906/3630/3458/2152/5733/3091/4057/5578/6772/331/1991/3135/60/3105/2890/942/567/4602/6584/488/7412/477/487/5562/3606/339221/1649/2335/2534/3481/1499/1545/476/7099/5327/3791/695/10891/1956/2670"
"GO:0007268","GO:0007268","chemical synaptic transmission",164,0.869008075384951,1.46457861097242,7.29438803645544e-06,0.0014543186147683,0.00125540257258996,135,"tags=21%, list=5%, signal=21%","5743/43/2554/760/1128/1129/1131/6530/154/2908/6531/2932/148/590/1139/7124/6532/1135/150/18/2891/3553/7442/5594/207/5595/2902/1132/5728/5579/627/1728/3156/6347"
"GO:0098916","GO:0098916","anterograde trans-synaptic signaling",164,0.869008075384951,1.46457861097242,7.29438803645544e-06,0.0014543186147683,0.00125540257258996,135,"tags=21%, list=5%, signal=21%","5743/43/2554/760/1128/1129/1131/6530/154/2908/6531/2932/148/590/1139/7124/6532/1135/150/18/2891/3553/7442/5594/207/5595/2902/1132/5728/5579/627/1728/3156/6347"
"GO:0051049","GO:0051049","regulation of transport",362,0.802525682641749,1.3385834595375,9.51738027186911e-06,0.00178590841572132,0.00154163881060121,307,"tags=27%, list=11%, signal=27%","5743/43/760/4843/1128/1131/5468/6256/4129/154/6331/2932/5292/836/596/7124/6532/150/581/3569/18/3553/808/3757/152/1432/5594/4846/6714/4792/4988/4780/207/5319/5465/7422/2641/240/5595/4318/598/2902/4985/5728/5579/2746/7351/3156/6647/6347/5444/983/3565/5054/7040/356/27032/1906/3630/3458/5733/5972/3091/5467/4133/6514/4842/1520/5578/3643/4790/60/495/6720/2890/10449/999/567/4602/10768/488/9914/477/487/5562/2534/1499/578/476/1029/2729/7099/5621/695/3651/1956/2670"
"GO:0141193","GO:0141193","nuclear receptor-mediated signaling pathway",48,0.933873274747834,1.64939929380456,1.13235689079034e-05,0.0020067880453451,0.00173230738380557,88,"tags=29%, list=3%, signal=29%","2099/367/10499/5468/6256/2908/5241/5292/2100/4306/8648/5594/6714/5465"
"GO:0071495","GO:0071495","cellular response to endogenous stimulus",309,0.809698485512018,1.3541639975884,1.96872509574524e-05,0.00330538581864595,0.0028532880058003,330,"tags=31%, list=11%, signal=30%","760/2099/367/10499/5468/6256/2908/890/2932/5241/5292/2100/836/1509/4306/150/842/7157/5139/5970/3576/3553/8648/7442/847/2805/1432/5594/6714/2353/4780/3586/207/5319/5465/5315/7422/3725/2641/2875/5595/7498/1277/4985/5579/6517/627/5925/7351/6347/3565/7040/8644/2064/5563/1906/3630/9518/5972/3091/5467/4842/1520/8837/3309/5578/3643/6772/4790/331/5313/478/6720/2890/10768/7412/477/5562/2534/3481/1499/1545/476/2729/7099/7352/3791/1956/3037/4915/4435/2730/317/2033/6528"
"GO:0003008","GO:0003008","system process",410,0.785976029545011,1.3094158236081,2.72269402907387e-05,0.00434269697637282,0.00374871977897749,296,"tags=23%, list=10%, signal=24%","5743/4843/5742/367/1128/1129/1131/5468/154/146/147/6331/6531/2932/148/836/590/596/1139/7124/6532/1135/231/153/150/18/5139/3553/808/2628/3757/7442/3162/152/5594/4846/6714/2353/4988/207/5465/7422/5595/1277/2902/5728/4313/6517/8989/3156/6647/6347/6010/3359/2028/7040/8644/4942/2168/1906/3630/116443/5733/5972/3091/5467/4842/332/8837/5578/1401/3643/16/6772/23428/478/6720/2890/1244/8884/567/6584/488/477/487/480/489/339221/1649/2534/476/1312/7299/2729/7099/5621"
"GO:0060341","GO:0060341","regulation of cellular localization",223,0.833919707593942,1.40556143348861,3.00276779217528e-05,0.00456134726525674,0.00393746393199526,187,"tags=21%, list=6%, signal=21%","5743/43/4843/367/1128/1131/5468/2932/596/7124/1509/150/581/3569/18/3553/152/1432/5594/6714/4988/207/5319/7422/2641/240/5595/598/2902/5579/2746/627/7351/3156/983/7040/27032/2064/5563/1906/3630/3458/3091/5467/4133/6514/4842"
"GO:0032880","GO:0032880","regulation of protein localization",202,0.838840518845994,1.41388402872527,3.78851830035431e-05,0.00549335153551375,0.00474199228407985,186,"tags=21%, list=6%, signal=21%","5743/43/4843/367/1128/1131/5468/2932/596/7124/1509/150/3569/18/3553/152/1432/6714/4988/207/5319/7422/2641/240/598/5579/2746/627/7351/3156/983/7040/27032/2064/5563/1906/3630/3458/3091/5467/4133/6514"
"GO:0009888","GO:0009888","tissue development",422,0.779620690559218,1.29885654413851,5.0232748282662e-05,0.00696706378355182,0.00601413590423084,182,"tags=15%, list=6%, signal=16%","5743/760/2099/367/10499/5468/6256/154/2908/6331/2932/148/5241/5292/836/596/7124/231/581/3569/4048/7157/5970/3553/8648/847/1432/595/5594/4846/6714/1543/2353/3586/207/5465/7422/240/5595/4609/4318/7498/1277/1026/5728/4313/4023/5925/2194/6647/983/5054/5948/4317/7040/8644/27032/1906/3458/5111/3091/5467"
"GO:0048545","GO:0048545","response to steroid hormone",111,0.879725837398752,1.49304785287314,5.8095838185476e-05,0.00713046731193391,0.00615518973371362,182,"tags=32%, list=6%, signal=31%","5743/2099/367/10499/6256/4129/2908/5241/2100/836/590/596/7124/4306/842/3569/5139/5970/8648/2805/5594/6714/2353/3586/5465/3725/1277/1026/2720/7351/7040/8644/1906/5111/5467"
"GO:0032870","GO:0032870","cellular response to hormone stimulus",166,0.849453797504645,1.43112852579927,6.03519176872149e-05,0.00713046731193391,0.00615518973371362,233,"tags=33%, list=8%, signal=32%","760/2099/367/10499/5468/6256/2908/890/2932/5241/5292/2100/1509/4306/150/842/5139/5970/3553/8648/2805/5594/6714/2353/4780/207/5319/5465/5315/2641/2875/5595/5579/6517/5925/7351/7040/8644/2064/5563/1906/3630/9518/5972/5467/1520/8837/5578/3643/6772/4790/5313/478/6720/2890"
"GO:0071396","GO:0071396","cellular response to lipid",188,0.839843149624804,1.41773405054029,5.8095838185476e-05,0.00713046731193391,0.00615518973371362,241,"tags=30%, list=8%, signal=29%","5743/4843/2099/367/6256/2908/890/2932/5241/5292/2100/7124/6532/4306/842/3569/5139/5970/3576/3553/8648/1432/5594/4846/6714/4792/2353/3586/207/5465/5595/4318/1019/1277/4313/4023/6347/5054/196/4317/7040/8644/2950/5563/1906/5467/8837/4057/5578/4790/478/6720/4257/942/567/4602"
"GO:0046903","GO:0046903","secretion",226,0.822571563297932,1.38540607761973,6.03519176872149e-05,0.00713046731193391,0.00615518973371362,186,"tags=17%, list=6%, signal=18%","5743/43/760/4843/1128/1131/5468/4129/6531/7124/6532/150/3569/18/3553/8648/7442/152/595/4988/5319/7422/189/2641/240/7498/5579/2746/7351/3156/7040/1906/3630/3458/5733/5972/3091/5467/6514"
"GO:0008284","GO:0008284","positive regulation of cell population proliferation",239,0.819296359180457,1.37706291170226,6.26079996471421e-05,0.0071328399597994,0.00615723786003473,314,"tags=32%, list=11%, signal=31%","1803/5743/2099/367/1017/146/890/6331/5292/596/1139/7124/150/3569/5970/3553/3162/1432/595/5594/6714/3586/207/5319/7422/3725/5595/4609/4318/1019/3558/598/1026/5728/4313/891/994/4860/983/3565/7040/8644/356/2064/1906/3630/3458/2152/3091/5467/332/8837/4057/5578/3643/6472/6772/1991/60/3105/942/4602/7412/5562/3606/2335/3481/1499/7099/3791/695/3651/1956/2670/3037/4915/4435"
"GO:0007186","GO:0007186","G protein-coupled receptor signaling pathway",198,0.833017478569995,1.4063475753518,7.95286715877051e-05,0.00874815387464756,0.00755161542190332,187,"tags=19%, list=6%, signal=19%","760/2099/367/1128/1129/1131/5468/154/146/147/2932/148/5241/153/150/5139/5970/3576/808/152/6714/4988/207/7422/2641/3558/4985/1132/5579/6347/6010/8644/1906/3630/5733/3091/4842"
"GO:0030518","GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway",35,0.938985012917019,1.68904230165826,0.000104345762791253,0.0110954327768032,0.00957784264778655,77,"tags=26%, list=3%, signal=25%","2099/367/2908/5241/2100/4306/8648/5594/6714"
"GO:0009755","GO:0009755","hormone-mediated signaling pathway",53,0.918308235256384,1.60383281805065,0.00011676544730752,0.0119448206544812,0.0103110545560544,88,"tags=28%, list=3%, signal=28%","2099/367/5468/6256/2908/5241/5292/2100/4306/5139/5970/8648/5594/6714/5465"
"GO:0009628","GO:0009628","response to abiotic stimulus",318,0.794553095055144,1.32698664805737,0.000123567110218771,0.0119448206544812,0.0103110545560544,297,"tags=29%, list=10%, signal=29%","1803/5743/4843/5468/154/890/2932/836/596/1139/7124/6532/231/153/581/842/18/7157/5970/3553/5328/7442/3162/847/1432/595/4846/6714/1543/4792/2353/4780/207/5465/7422/5595/4609/4318/5424/1277/598/2902/1026/4985/5728/841/4353/4313/6517/8989/7351/1728/3156/6647/6010/7040/2168/1111/1906/5111/3091/5467/4842/1520/8837/9520/6772/4790/5313/1991/4312/2890/10449/4602/4314/7412/477/5562/2596/840/2534/1499/578/476/1312/7299/2729/7099/5327/7352/6240"
"GO:0008104","GO:0008104","protein localization",476,0.764023940323078,1.27022361541211,0.000123567110218771,0.0119448206544812,0.0103110545560544,186,"tags=11%, list=6%, signal=12%","5743/43/4843/2099/367/1128/1131/5468/2932/5241/596/7124/1509/150/581/3569/18/7157/3553/152/1432/6714/4792/4988/207/5319/7422/2641/240/1277/598/1026/5579/2746/627/5925/7351/3156/983/7040/27032/2064/5563/1906/3630/3458/4170/3091/5467/4133/6514"
"GO:0043401","GO:0043401","steroid hormone receptor signaling pathway",42,0.930034889622445,1.65692293631517,0.000141704925358148,0.0132952562321322,0.0114767828091924,88,"tags=29%, list=3%, signal=28%","2099/367/6256/2908/5241/2100/4306/5139/8648/5594/6714/5465"
"GO:0030522","GO:0030522","intracellular receptor signaling pathway",89,0.877234030427973,1.49367066421395,0.000166644500018762,0.0147297777202804,0.0127150960291218,88,"tags=20%, list=3%, signal=20%","2099/367/10499/5468/6256/2908/5241/5292/2100/7124/4306/5970/8648/5594/6714/4792/207/5465"
"GO:0051223","GO:0051223","regulation of protein transport",117,0.863476190446326,1.46607690641146,0.000187049651419578,0.0147297777202804,0.0127150960291218,186,"tags=26%, list=6%, signal=26%","5743/43/4843/1128/1131/5468/2932/7124/150/3569/18/3553/152/1432/6714/4988/5319/2641/240/5579/2746/7351/3156/983/7040/27032/3630/3458/3091/5467/6514"
"GO:0009410","GO:0009410","response to xenobiotic stimulus",163,0.838152035754605,1.41244597040617,0.000171178975219408,0.0147297777202804,0.0127150960291218,305,"tags=42%, list=10%, signal=40%","5743/4843/1800/6530/4129/6531/148/836/590/596/7124/6532/18/7157/5139/5970/3553/3757/847/595/6714/1543/2353/4780/3586/1576/4609/1019/1277/2902/1026/5579/4313/8989/5925/1544/1728/6647/4860/983/5009/196/7040/2950/5563/1906/5111/5972/217/4842/5447/6772/1571/495/6720/2890/1244/999/5562/1555/1499/578/1545/476/1312/2729/5621/3651/1956"
"GO:0042592","GO:0042592","homeostatic process",410,0.773076591524327,1.28792569207099,0.00016437726312275,0.0147297777202804,0.0127150960291218,350,"tags=29%, list=12%, signal=29%","5743/43/760/4843/6530/5468/154/836/596/1139/7124/231/153/150/581/3569/18/3553/808/2628/3757/7442/3162/2805/1432/5594/4846/6714/4780/207/7422/2641/240/5595/4609/5424/1277/3558/2902/5579/6517/4023/8989/5925/7351/1728/6647/6347/6010/3565/5009/7040/2950/356/27032/5563/1906/3630/3458/9518/4170/5733/3091/5467/6514/4842/5578/3643/6772/331/1991/60/479/495/478/2890/567/4602/6584/488/216/57130/9914/477/487/480/489/5562/3606/339221/1649/1499/578/476/1312/2729/7099/5621/3791/695/10891/3651/1956/3037/5599/3383/1071/2730/6646/351/5836/6559/6319/84561/5564/7314/6557/3172"
"GO:0010647","GO:0010647","positive regulation of cell communication",421,0.769812342153652,1.28259838245044,0.000180247930759117,0.0147297777202804,0.0127150960291218,331,"tags=25%, list=11%, signal=26%","5743/760/367/1131/5468/6256/154/146/147/2932/148/5292/1139/7124/4128/1509/153/4306/150/581/3569/18/7157/5970/3553/3162/152/847/5594/4846/6714/4988/3586/207/5319/7422/2641/5595/4609/1491/4318/7498/1277/2902/5728/5579/841/2746/4313/6517/627/3156/6647/6347/4317/7040/8644/356/27032/2064/1906/3630/9518/2152/4170/3091/5467/6514/4842/332/8837/4057/5578/56301/3643/16/4790/331/1991/2890/942/4602/3606/1649/2335/3481/1499/578/1545/1029/6275/7099/5621/3791/695/3651/1956/2670/5599/4915/4435/3383/317/6403/2033/351"
"GO:0141124","GO:0141124","intracellular signaling cassette",421,0.769514294323679,1.28210179952537,0.000187049651419578,0.0147297777202804,0.0127150960291218,317,"tags=24%, list=11%, signal=25%","4843/2099/367/1131/5468/1017/154/146/147/890/2932/148/1139/7124/153/4306/150/3569/7157/5139/5970/3576/3553/808/7442/3162/152/847/1432/5594/4846/6714/4792/2353/4988/4780/207/5319/5465/7422/3725/2641/5595/4609/1491/7498/2902/1026/5728/5579/841/8989/5925/3156/6647/983/7040/8644/2950/356/27032/2064/1906/3630/9518/5972/51191/5467/4842/8837/5716/3309/4057/5578/3643/6772/4790/331/1991/3135/2890/942/4314/488/477/5562/3606/1649/2335/3481/1499/1029/6275/7099/5621/3791/695/1956/5599/4915/4435/3383/4778"
"GO:0070727","GO:0070727","cellular macromolecule localization",477,0.763586755792523,1.26956830079343,0.000189316892329623,0.0147297777202804,0.0127150960291218,186,"tags=11%, list=6%, signal=12%","5743/43/4843/2099/367/1128/1131/5468/2932/5241/596/7124/1509/150/581/3569/18/7157/3553/152/1432/6714/4792/4988/207/5319/7422/2641/240/1277/598/1026/5579/2746/627/5925/7351/3156/983/7040/27032/2064/5563/1906/3630/3458/4170/3091/5467/4133/6514"
"GO:0070201","GO:0070201","regulation of establishment of protein localization",142,0.845818298296464,1.42667423779494,0.000202920344224466,0.0154122832875249,0.0133042511401304,186,"tags=23%, list=6%, signal=23%","5743/43/4843/1128/1131/5468/2932/7124/1509/150/3569/18/3553/152/1432/6714/4988/5319/2641/240/5579/2746/7351/3156/983/7040/27032/2064/3630/3458/3091/5467/6514"
"GO:0042981","GO:0042981","regulation of apoptotic process",364,0.781444034974974,1.30316550795687,0.000218791050020883,0.0162312430131771,0.0140111967406274,321,"tags=29%, list=11%, signal=29%","5743/2099/367/1800/5468/2908/2932/5292/836/596/7124/1509/231/581/842/3569/7157/5139/5970/3553/8648/7442/3162/847/595/4846/6714/4780/3586/207/5319/5465/7422/3725/2641/4609/1491/4318/3558/598/1026/841/4353/4313/627/5925/7351/1728/6647/6347/983/3565/5054/7040/8644/2168/2950/356/2064/5563/1906/3630/3458/2152/4170/3091/5467/332/8837/5716/3309/4057/5578/16/6772/4790/331/3135/60/10449/4602/488/10197/5562/840/1649/2534/1499/578/1545/1029/2729/7099/5621/3791/695/10891/3651/1956/5599/4915/4435/3383/2730/317"
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling",116,0.860602211728279,1.4610130104081,0.000248354604182293,0.0180057088032163,0.0155429580033703,135,"tags=20%, list=5%, signal=20%","5743/43/760/1128/1129/154/2932/148/590/1139/7124/6532/150/2891/3553/5594/5595/2902/5728/5579/627/3156/6347"
"GO:0008015","GO:0008015","blood circulation",140,0.849669694241096,1.43431444710057,0.000284809368655593,0.019750910565464,0.017049457858193,187,"tags=24%, list=6%, signal=24%","5743/4843/5742/367/1129/5468/154/146/147/6331/148/7124/6532/153/150/18/5139/808/3757/7442/152/4846/6714/5465/7422/4313/6647/2028/7040/1906/3630/5972/5467/4842"
"GO:0023056","GO:0023056","positive regulation of signaling",420,0.770528134648539,1.28382027797934,0.000284809368655593,0.019750910565464,0.017049457858193,331,"tags=25%, list=11%, signal=26%","5743/760/367/1131/5468/6256/154/146/147/2932/148/5292/1139/7124/4128/1509/153/4306/150/581/3569/18/7157/5970/3553/3162/152/847/5594/4846/6714/4988/3586/207/5319/7422/2641/5595/4609/1491/4318/7498/1277/2902/5728/5579/841/2746/4313/6517/627/3156/6647/6347/4317/7040/8644/356/27032/2064/1906/3630/9518/2152/4170/3091/5467/6514/4842/332/8837/4057/5578/56301/3643/16/4790/331/1991/2890/942/4602/3606/1649/2335/3481/1499/578/1545/1029/6275/7099/5621/3791/695/3651/1956/2670/5599/4915/4435/3383/317/6403/2033/351"
"GO:0051050","GO:0051050","positive regulation of transport",209,0.823026112107691,1.38704744556922,0.000312150510348751,0.0207450026669274,0.017907581909481,205,"tags=23%, list=7%, signal=23%","5743/43/760/1128/1131/5468/6256/6331/2932/7124/6532/150/581/18/3553/808/3757/1432/6714/4792/4780/207/5319/7422/2641/2902/5579/2746/6647/6347/5444/983/3565/5054/7040/356/27032/1906/3630/3458/3091/5467/4133/6514/4842/1520/5578/3643"
"GO:0043067","GO:0043067","regulation of programmed cell death",377,0.775533749891063,1.29410102492761,0.000312150510348751,0.0207450026669274,0.017907581909481,321,"tags=28%, list=11%, signal=29%","5743/2099/367/1800/5468/2908/2932/5292/836/596/7124/1509/231/581/842/3569/7157/5139/5970/3553/8648/7442/3162/847/595/4846/6714/4780/3586/207/5319/5465/7422/3725/2641/4609/1491/4318/3558/598/1026/841/4353/4313/627/5925/7351/1728/6647/6347/983/3565/5054/7040/8644/2168/2950/356/2064/5563/1906/3630/3458/2152/4170/383/3091/5467/332/8837/5716/3309/4057/5578/16/6772/4790/331/3135/60/10449/4602/488/10197/5562/840/1649/2534/1499/578/1545/1029/2729/7099/5621/3791/695/10891/3651/1956/5599/4915/4435/3383/2730/317"
