"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043434","GO:0043434","response to peptide hormone",255,0.800304721204183,1.41202260691458,0.000100961609401092,0.0119089512771329,0.0101888941065361,309,"tags=23%, list=7%, signal=23%","5743/760/10499/5468/2932/890/1509/1432/5970/207/2805/847/4048/8648/6714/5315/5594/3553/3586/7040/5579/5465/2875/1277/4780/5595/2641/7442/2353/5578/6720/2155/5319/3692/5009/2475/6517/1906/5313/4790/8837/2064/2890/3791/1956/5925/3643/7351/10768/3630/9518/6772/5894/3480/1385/3481/1545/23038/1636"
"GO:0007186","GO:0007186","G protein-coupled receptor signaling pathway",457,0.753657367337073,1.33767843421498,0.000105473814164166,0.0119089512771329,0.0101888941065361,319,"tags=11%, list=8%, signal=12%","2099/760/367/1128/5468/1129/1131/154/2932/146/147/5241/148/153/150/808/5970/207/5139/3576/7422/6714/4988/5579/2641/152/5578/3558/6010/1906/5733/6347/4842/3091/4985/2147/3643/10768/1132/1812/3630/5879/7052/6376/8644/2596/25818/1636/728/2534/351"
"GO:0023057","GO:0023057","negative regulation of signaling",471,0.74661450591861,1.32464385688574,0.000121299887990532,0.013174515612305,0.0112716679542079,299,"tags=16%, list=7%, signal=16%","5743/43/2099/367/5468/154/2932/596/7124/590/581/1432/150/6532/5970/3569/207/7157/5139/3162/3576/4846/6714/4988/841/4609/4318/3553/3586/5579/5465/7498/4780/5595/152/4792/3383/5728/6720/1491/1499/598/2475/627/2950/1906/650/3091/3135/8837/5054/2890/375/1956/5925/383/10449/7351/5563/1812/3630/9518/387/3309/16/4057/6772/7099/5894/3480/6376/331/11315/5716"
"GO:0061180","GO:0061180","mammary gland epithelium development",27,0.948830139724434,1.70369770608971,0.00015530832071387,0.0155706547177239,0.0133217231640669,92,"tags=37%, list=2%, signal=36%","2099/367/2908/5241/581/207/6714/5594/595/7040"
"GO:0044706","GO:0044706","multi-multicellular organism process",94,0.869774667548999,1.5452108043465,0.000150773852941339,0.0155706547177239,0.0133217231640669,125,"tags=17%, list=3%, signal=17%","5743/2099/367/5241/596/150/6532/207/7422/1543/4318/3553/6647/7040/2353/4313"
"GO:0051222","GO:0051222","positive regulation of protein transport",104,0.861523401185844,1.5231282284464,0.00015530832071387,0.0155706547177239,0.0133217231640669,231,"tags=23%, list=6%, signal=22%","5743/43/1128/5468/1131/2932/7124/1432/18/6714/3553/7040/5579/2641/5578/3458/5319/2746/983/3091/27032/1956/5467/2147"
"GO:0046903","GO:0046903","secretion",381,0.765254086790755,1.35609878183259,0.000159842790839238,0.0156246328045355,0.0133679049812394,276,"tags=13%, list=7%, signal=14%","5743/43/4843/760/1128/5468/1131/4129/6531/7124/150/6532/18/3569/7422/8648/4988/3553/595/240/7040/5579/7498/2641/152/7442/3156/5578/189/6720/3458/5319/2746/1906/5972/650/5733/3091/30814/1956/5467/5320/2147/7351/6696/3630/64175/7099/7052/5894/1385"
"GO:0030518","GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway",38,0.928692499362301,1.65563667158453,0.000198385859103917,0.0188381416287708,0.0161172739524118,82,"tags=24%, list=2%, signal=23%","2099/367/2100/2908/5241/4306/8648/6714/5594"
"GO:0043401","GO:0043401","steroid hormone receptor signaling pathway",44,0.923471988301635,1.64002817519869,0.000207454830399589,0.0188381416287708,0.0161172739524118,94,"tags=27%, list=2%, signal=27%","2099/367/6256/2100/2908/5241/4306/5139/8648/6714/5594/5465"
"GO:0006954","GO:0006954","inflammatory response",368,0.76611308854883,1.35827390335622,0.000211989317561616,0.0188381416287708,0.0161172739524118,375,"tags=22%, list=9%, signal=22%","5743/2099/4843/1800/5468/2908/836/3500/4069/7124/1432/5970/3569/207/3162/3576/6714/841/4318/3553/6647/240/3586/7040/5465/4780/7442/2353/4792/3458/7412/3565/1991/4023/2475/3558/2950/2152/1116/2335/650/5733/6347/3091/3818/4790/30814/1401/5599/4317/196/5054/3240/1956/5467/5320/5925/2194/2147/3630/5879/7099/6376/1990/1215/331/11315/728/959/3082/2534/351/4314/11221/183/6403/4973/6401/3552/8482/27159/2167"
"GO:0030334","GO:0030334","regulation of cell migration",374,0.76377404303393,1.35356284153842,0.000207454830399589,0.0188381416287708,0.0161172739524118,482,"tags=26%, list=12%, signal=25%","1803/5743/1800/5468/2932/596/7124/150/3569/207/3162/5328/3576/7422/4846/6714/841/5594/4318/3553/7040/1277/4780/5595/5578/3383/5728/2155/3458/4313/3565/1991/2475/1906/2152/2335/650/6347/2752/5340/3091/3037/5054/3791/1956/5467/3643/1812/3630/10507/5879/9518/387/3309/7099/3480/6376/1545/59/1636/728/3082/351/64218/223117/4314/11221/183/6403/6401/506/3552/10509/8482/857/54437/80031/2697/27302/3627/57556/388/10505/54910/958/10500/9037/1845/7784/6648/4638/104/5291/9723/5294/100/10396/6405"
"GO:0030522","GO:0030522","intracellular receptor signaling pathway",109,0.861129623124585,1.52094766451224,0.000223325539389907,0.018956015224265,0.0162181225959656,118,"tags=17%, list=3%, signal=17%","2099/367/10499/5468/5292/6256/2100/2908/5241/7124/5970/207/4306/8648/6714/5594/5465/4792/6720"
"GO:0048511","GO:0048511","rhythmic process",140,0.83636028990347,1.48179629322948,0.000223325539389907,0.018956015224265,0.0162181225959656,224,"tags=20%, list=5%, signal=20%","2099/4843/10499/5468/2932/836/5241/7124/153/6532/7157/4846/8648/6714/5465/5728/6720/2155/4313/2475/10891/116443/983/5599/196/3037/1956/5111"
"GO:2000145","GO:2000145","regulation of cell motility",388,0.760021360034204,1.34692750652235,0.000227860029549989,0.018956015224265,0.0162181225959656,482,"tags=26%, list=12%, signal=25%","1803/5743/1800/5468/2932/596/7124/150/3569/207/3162/5328/3576/7422/4846/6714/841/5594/4318/3553/7040/1277/4780/5595/5578/3383/5728/2155/3458/4313/3565/1991/2475/1906/2152/2335/650/6347/2752/5340/3091/3037/5054/50506/3791/1956/5467/3643/1812/3630/10507/5879/9518/387/3309/7099/5894/3480/6376/1545/59/1636/728/3082/351/64218/223117/4314/11221/183/6403/6401/506/3552/10509/8482/857/54437/80031/2697/27302/3627/57556/388/10505/54910/958/10500/9037/1845/7784/6648/4638/104/5291/9723/5294/100/10396/6405"
"GO:0051254","GO:0051254","positive regulation of RNA metabolic process",462,0.742304017638054,1.31767418265347,0.000239240934292754,0.0194881677725973,0.0166734142364555,294,"tags=15%, list=7%, signal=15%","2099/367/10499/1017/5468/154/5292/6256/890/2100/2908/5241/7124/1432/5970/3757/3569/207/3725/7157/7422/8648/5315/4609/3553/3586/7040/5579/5465/1277/4780/5595/2353/4792/2902/6720/3458/1499/5319/3565/2475/10891/3558/1487/1906/650/4842/3091/4790/2064/196/60/1956/5467/5925/3643/6696/942/3309/6772/7099/5894/1385/6376/1990/3481/11315"
"GO:0045893","GO:0045893","positive regulation of DNA-templated transcription",436,0.752504534788116,1.33583728404995,0.000262025126322415,0.0200885930180518,0.017187117677041,294,"tags=15%, list=7%, signal=16%","2099/367/10499/1017/5468/154/5292/6256/890/2100/2908/5241/7124/1432/5970/3757/3569/207/3725/7157/7422/8648/5315/4609/3553/3586/7040/5579/5465/1277/4780/5595/2353/4792/2902/6720/3458/1499/5319/3565/2475/10891/3558/1487/1906/650/4842/3091/4790/2064/196/60/1956/5467/5925/3643/6696/942/3309/6772/7099/5894/1385/6376/1990/3481/11315"
"GO:1902680","GO:1902680","positive regulation of RNA biosynthetic process",436,0.752504534788116,1.33583728404995,0.000262025126322415,0.0200885930180518,0.017187117677041,294,"tags=15%, list=7%, signal=16%","2099/367/10499/1017/5468/154/5292/6256/890/2100/2908/5241/7124/1432/5970/3757/3569/207/3725/7157/7422/8648/5315/4609/3553/3586/7040/5579/5465/1277/4780/5595/2353/4792/2902/6720/3458/1499/5319/3565/2475/10891/3558/1487/1906/650/4842/3091/4790/2064/196/60/1956/5467/5925/3643/6696/942/3309/6772/7099/5894/1385/6376/1990/3481/11315"
"GO:0010648","GO:0010648","negative regulation of cell communication",473,0.747026524654858,1.32540274991142,0.000257468283464926,0.0200885930180518,0.017187117677041,299,"tags=16%, list=7%, signal=16%","5743/43/2099/367/5468/154/2932/596/7124/590/581/1432/150/6532/5970/3569/207/7157/5139/3162/3576/4846/6714/4988/841/4609/4318/3553/3586/5579/5465/7498/4780/5595/152/4792/3383/5728/6720/1491/1499/598/2475/627/2950/1906/650/3091/3135/8837/5054/2890/375/1956/5925/383/10449/7351/5563/1812/3630/9518/387/3309/16/4057/6772/7099/5894/3480/6376/331/11315/5716"
"GO:0045184","GO:0045184","establishment of protein localization",434,0.74872359095739,1.32954607359845,0.000280252516753494,0.0206752328397389,0.0176890267774102,324,"tags=14%, list=8%, signal=14%","5743/43/4843/1128/5468/1131/2932/7124/1509/581/1432/150/18/3569/207/7157/6714/4988/3553/240/7040/5579/1026/1277/2641/152/4792/3156/5578/6720/3458/5319/2746/983/3091/27032/5599/2064/375/1956/5467/2147/7351/10768/338/1812/3630/3309/64175/7099/5894/11315/9520/288/6721/2534/351/287/572"
"GO:0032101","GO:0032101","regulation of response to external stimulus",418,0.747097549927247,1.32590030864219,0.000280252516753494,0.0206752328397389,0.0176890267774102,400,"tags=22%, list=10%, signal=22%","1803/5743/2099/5468/5292/6531/836/7124/1432/5970/3569/207/5328/3576/7422/4846/6714/841/5594/4318/3553/6647/240/3586/7040/5465/4780/5595/4792/5578/5728/2155/3458/3565/1991/4023/3558/116443/2950/5327/1906/2152/5733/6347/5340/3106/3818/3135/4790/5599/4317/196/5054/3791/5467/3105/5320/5925/383/2147/1812/6696/3630/5879/2160/4057/6772/7099/3480/6376/1215/331/25818/11315/728/3082/2534/351/4314/11221/183/1520/6401/8482/2167/857/51191/22875/354/3627"
"GO:0015031","GO:0015031","protein transport",365,0.765117246860364,1.3574874560876,0.000293923077053813,0.0212822079866742,0.0182083340911699,273,"tags=13%, list=7%, signal=13%","5743/43/4843/1128/5468/1131/2932/7124/1432/150/18/3569/207/7157/6714/4988/3553/240/7040/5579/1026/1277/2641/152/4792/3156/5578/6720/3458/5319/2746/983/3091/27032/375/1956/5467/2147/7351/10768/338/1812/3630/3309/64175/7099/5894"
"GO:0090257","GO:0090257","regulation of muscle system process",102,0.862015674648945,1.5233644682868,0.000339491694894532,0.0228467632361607,0.0195469144069239,111,"tags=16%, list=3%, signal=16%","5743/5468/1129/1131/154/147/6331/148/150/808/18/4846/6647/5465/152/5578"
"GO:0003012","GO:0003012","muscle system process",164,0.823137786960307,1.45547688641674,0.000357719170213556,0.0228467632361607,0.0195469144069239,195,"tags=16%, list=5%, signal=16%","5743/5468/1129/1131/154/147/6331/148/7124/150/808/18/3757/3162/2628/4846/3553/6647/5465/152/7442/5578/2475/1906/5733/4842/8837"
"GO:0000122","GO:0000122","negative regulation of transcription by RNA polymerase II",217,0.799643339389291,1.41202310019145,0.000330377962607867,0.0228467632361607,0.0195469144069239,319,"tags=18%, list=8%, signal=18%","2099/367/10499/1017/5468/6256/2100/2908/7124/5970/3725/7157/7422/6714/4609/595/7040/5465/7442/6720/3458/1499/3565/1991/1487/1906/650/4790/5467/5111/5925/356/10507/6772/1990/3481/5716/23038/6721/351"
