"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05152","hsa05152","Tuberculosis",67,0.847743805160444,1.45555622824621,0.00242338890629385,0.0399375423344123,0.0296472721964019,125,"tags=34%, list=7%, signal=33%","4843/836/1432/808/7124/596/5970/581/842/3569/207/5594/1509/3553/5595/841/6714/7040/3586/4790/5599/3458/6772"
"hsa05163","hsa05163","Human cytomegalovirus infection",79,0.840205011662667,1.43351455884731,0.00234939375828211,0.0399375423344123,0.0296472721964019,235,"tags=53%, list=12%, signal=49%","5743/2932/836/1432/808/7124/5970/581/842/3569/207/5594/7157/3553/3576/5595/841/6714/7422/595/1026/4792/4790/4609/5579/5578/5925/1019/6774/2475/6347/5733/1956/3551/5894/1869/578/1029/5530/5293/1499/5290"
"hsa05165","hsa05165","Human papillomavirus infection",77,0.836047115357121,1.427964287076,0.00253438170945597,0.0399375423344123,0.0296472721964019,198,"tags=39%, list=10%, signal=36%","5743/1017/2932/890/836/7124/5970/581/207/5594/7157/5595/841/7422/595/1026/4790/5728/1277/5925/6772/1019/2475/5315/1956/572/3551/5894/1869/578"
"hsa05010","hsa05010","Alzheimer disease",96,0.828099445792249,1.40147134967851,0.00190542407897015,0.0399375423344123,0.0296472721964019,195,"tags=30%, list=10%, signal=29%","5743/4843/1128/2932/1131/836/808/7124/5970/842/3569/207/5594/1139/3553/5595/841/4790/5599/3630/2475/5709/3643/4842/6389/572/3551/5894/4023"
"hsa04933","hsa04933","AGE-RAGE signaling pathway in diabetic complications",61,0.855101636841216,1.47510059437065,0.00323733777054983,0.0433803261253677,0.0322029915070483,150,"tags=52%, list=8%, signal=50%","5292/836/1432/7124/596/5970/581/3725/3569/207/5594/3553/3383/3576/5595/4846/7040/7422/595/4790/7412/5599/5579/5578/1277/6772/5054/6401/1019/6774/4313/6347"
"hsa05417","hsa05417","Lipid and atherosclerosis",108,0.816009308941215,1.37862147304555,0.00316334229343525,0.0433803261253677,0.0322029915070483,188,"tags=39%, list=10%, signal=37%","5468/2932/6256/836/1432/808/7124/596/5970/581/842/3725/3569/207/5594/7157/3553/3383/3576/1543/5595/841/4780/6714/4846/2353/4318/4792/4790/4312/7412/5599/5578/6401/6774/598/6347/653361/7099/4314/572/3551"
"hsa04919","hsa04919","Thyroid hormone signaling pathway",37,0.870666736103276,1.53992891456964,0.00390402681091231,0.0435949660551874,0.0323623275115099,159,"tags=51%, list=8%, signal=48%","2099/10499/2932/6256/8648/842/207/5594/7157/5595/6714/595/4609/5579/5578/6772/3091/2475/1733"
"hsa04657","hsa04657","IL-17 signaling pathway",50,0.866162186808033,1.51489929420433,0.00368131098111713,0.0435949660551874,0.0323623275115099,150,"tags=44%, list=8%, signal=42%","5743/2932/836/1432/7124/5970/3725/3569/5594/3553/3576/5595/841/2353/4318/4792/4790/4312/5599/3458/3565/6347"
"hsa04081","hsa04081","Hormone signaling",56,0.847049272310378,1.47510308504682,0.00382966666529808,0.0435949660551874,0.0323623275115099,164,"tags=34%, list=9%, signal=32%","2099/154/2100/147/148/146/153/150/6714/151/4988/2641/6774/152/3630/1812/1733/3643/4842"
"hsa05161","hsa05161","Hepatitis B",84,0.83459256746392,1.4208344171742,0.00390402681091231,0.0435949660551874,0.0323623275115099,191,"tags=44%, list=10%, signal=41%","1017/890/836/1432/7124/596/5970/581/842/3725/3569/207/5594/7157/3576/5595/841/6714/7040/2353/4318/1026/4792/4790/5599/4609/5579/5578/5925/6772/6774/7099/332/572/3551/5894/1869"
"hsa04972","hsa04972","Pancreatic secretion",29,0.894858343580022,1.61075710296267,0.0047219907940994,0.0494393136996847,0.0367008259593103,121,"tags=31%, list=6%, signal=30%","5644/760/1131/5646/1504/279/5319/5579/5578"
"hsa05169","hsa05169","Epstein-Barr virus infection",73,0.823347790037999,1.41034658046654,0.00479635132907389,0.0494393136996847,0.0367008259593103,132,"tags=34%, list=7%, signal=33%","1017/890/836/1432/7124/596/5970/581/842/3725/3569/207/7157/3383/841/595/1026/4792/4790/5599/4609/5925/6772/1019/6774"
