"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0099537","GO:0099537","trans-synaptic signaling",133,0.858256441996478,1.44401551839947,6.53262161639603e-06,0.00131218592868008,0.00110068943866434,120,"tags=23%, list=6%, signal=23%","5743/760/43/2554/1128/6530/2932/1129/154/1131/2908/6531/7124/148/6532/2891/590/150/207/5594/1139/3553/1135/5595/1728/3156/5728/5579/18/7442"
"GO:0071396","GO:0071396","cellular response to lipid",179,0.838594920446631,1.40664460700141,7.71119794972201e-06,0.00145211496390703,0.00121806488666332,202,"tags=34%, list=11%, signal=33%","5743/2099/367/4843/2932/890/2100/6256/2908/5292/1432/7124/5241/6532/5139/5970/8648/4306/842/3569/207/5594/3553/3576/5595/6714/4846/7040/2353/3586/4318/2950/4792/4790/5465/5599/5578/1277/5054/8644/1019/4313/5467/196/6347/1545/653361/23411/7099/4314/5562/5563/6720/1956/572/1906/4023/142/4317/942"
"GO:0007268","GO:0007268","chemical synaptic transmission",132,0.859197337548867,1.44550945409392,1.20182579235973e-05,0.00201172284021104,0.00168747586400919,120,"tags=23%, list=6%, signal=23%","5743/760/43/2554/1128/6530/2932/1129/154/1131/2908/6531/7124/148/6532/2891/590/150/207/5594/1139/3553/1135/5595/1728/3156/5728/5579/18/7442"
"GO:0098916","GO:0098916","anterograde trans-synaptic signaling",132,0.859197337548867,1.44550945409392,1.20182579235973e-05,0.00201172284021104,0.00168747586400919,120,"tags=23%, list=6%, signal=23%","5743/760/43/2554/1128/6530/2932/1129/154/1131/2908/6531/7124/148/6532/2891/590/150/207/5594/1139/3553/1135/5595/1728/3156/5728/5579/18/7442"
"GO:0048513","GO:0048513","animal organ development",481,0.763089915642175,1.25697342860955,1.27129473879674e-05,0.00201600581473399,0.00169106851404486,217,"tags=21%, list=11%, signal=25%","5743/2099/367/43/10499/5468/2932/890/154/4129/6256/2908/5292/6331/836/1432/6531/808/7124/148/5241/596/6532/5970/581/8648/842/231/3569/207/5594/7157/3553/3576/2155/1543/5595/847/841/3791/6714/4846/7040/2353/3586/6647/240/4318/7422/595/1544/1026/7498/4790/5465/4048/7412/4609/2194/5728/5579/18/1277/5925/6772/5054/8644/3037/6774/4313/3091/598/983/5467/1812/2475/6347/1545/7299/3643/2064/23411/5562/6720/1956/2746/572/1906/5894/1869/4023/650/578/142/5972/26227/1116/7076/5530/1588/7351"
"GO:0009891","GO:0009891","positive regulation of biosynthetic process",445,0.765183502544067,1.26051971220864,1.63362914598405e-05,0.00246106230842497,0.00206439135763563,250,"tags=24%, list=13%, signal=28%","5743/2099/367/4843/1017/10499/5468/2932/890/154/2100/6256/2908/5292/1432/7124/5241/6532/5970/8648/150/3725/3569/3162/207/3757/5594/7157/3553/3576/5595/841/4780/6714/4846/7040/2353/3586/6647/7422/4988/5319/4792/3558/4790/5465/5599/4609/5579/3458/7442/2641/1277/5925/6772/5054/3037/6774/3692/8856/3565/3091/983/3630/5467/196/2475/5315/1545/3643/2064/4842/2875/23411/7099/9970/5562/6720/1956/1906/3551/5894/1869/4023/650/142/4317/942/1487/1991/1029/1116/5530/2152/1401/11200/6646/5293/339221/1499/3309/5294/5291/2147/695/5601/2902/3552"
"GO:0032870","GO:0032870","cellular response to hormone stimulus",185,0.829104216864419,1.38926291227617,1.74532765149149e-05,0.00250412962568755,0.00210051713846168,178,"tags=29%, list=9%, signal=29%","2099/367/760/10499/5468/2932/890/2100/6256/2908/5292/5241/5139/5970/8648/4306/150/842/207/5594/1509/3553/5595/4780/3791/6714/7040/2353/5319/4790/5465/5579/5578/2641/5925/6772/8644/6517/6774/3630/5467/2475/5315/1545/3643/2064/2875/2805/23411/5562/5563/6720/1956"
"GO:0071495","GO:0071495","cellular response to endogenous stimulus",302,0.791920224587738,1.31211487632322,1.85702631009712e-05,0.00254328194196483,0.00213335893327425,189,"tags=25%, list=10%, signal=26%","2099/367/760/10499/5468/2932/890/2100/6256/2908/5292/836/1432/5241/5139/5970/8648/4306/150/842/3725/207/5594/7157/1509/3553/3576/5595/847/4780/3791/6714/7040/2353/3586/7422/5319/7498/4790/5465/7412/5579/7442/5578/2641/1277/5925/6772/8644/6517/3037/6774/3565/3091/3630/5467/2475/6347/5315/1545/3643/2064/4842/2875/2805/23411/7099/5562/5563/6720/1956/1906/627/5894"
"GO:0060341","GO:0060341","regulation of cellular localization",199,0.817823810313346,1.36471930360728,2.0524992558771e-05,0.002688774025199,0.00225540078414687,186,"tags=27%, list=10%, signal=27%","5743/367/43/4843/1128/5468/2932/1131/1432/7124/596/581/150/3569/207/5594/1509/3553/5595/6714/7040/240/7422/4988/5319/3156/5569/5599/5579/3458/18/5578/2641/152/3091/598/983/3630/5467/2475/2064/4133/4842/7099/5562/5563/2752/6720/1956/2746/572/1906/627"
"GO:0051641","GO:0051641","cellular localization",411,0.769916772628262,1.26950589545367,2.4992955391636e-05,0.00313765727479164,0.00263193359189992,199,"tags=20%, list=11%, signal=23%","5743/2099/367/43/4843/1128/5468/6530/2932/154/1131/836/1432/6531/808/7124/5241/596/6532/581/150/3569/207/5594/7157/1509/3553/5595/6714/4846/7040/6647/240/7422/4988/1026/5319/4792/3156/5569/5599/5728/5579/3458/18/5578/2641/1277/5925/6517/6774/3692/152/3091/598/983/3630/5467/891/1812/2475/653361/2064/4133/4842/23411/7099/332/5562/5563/2752/6720/1956/2746/572/1906/627/3551/5894/2946/4170/578/142"
"GO:0008015","GO:0008015","blood circulation",129,0.852123905315259,1.43374665562505,2.61099476130398e-05,0.00314677088632356,0.00263957828290142,149,"tags=26%, list=8%, signal=26%","5743/367/4843/5742/5468/1129/154/147/6331/808/7124/148/146/6532/5139/153/150/3757/6714/4846/7040/6647/7422/151/5465/18/7442/6772/4313/152/3630/5467/1812/2475"
"GO:0010557","GO:0010557","positive regulation of macromolecule biosynthetic process",417,0.768054433053115,1.26733311125957,3.11501758481462e-05,0.00360982614732556,0.00302799887495543,220,"tags=22%, list=12%, signal=24%","5743/2099/367/4843/1017/10499/5468/2932/890/154/2100/6256/2908/5292/1432/7124/5241/6532/5970/8648/150/3725/3569/3162/207/3757/7157/3553/3576/5595/841/4780/6714/4846/7040/2353/3586/6647/7422/5319/4792/3558/4790/5465/5599/4609/5579/3458/1277/5925/6772/5054/3037/6774/3692/8856/3565/3091/983/3630/5467/196/2475/5315/1545/3643/2064/4842/23411/7099/9970/5562/6720/1956/1906/3551/5894/1869/4023/650/142/4317/942/1487/1991/1029/1116/5530/2152/1401"
"GO:0032880","GO:0032880","regulation of protein localization",184,0.821798049052198,1.37784559346665,3.39564252191442e-05,0.00378928552538079,0.00317853321447037,186,"tags=27%, list=10%, signal=27%","5743/367/43/4843/1128/5468/2932/1131/1432/7124/596/150/3569/207/1509/3553/6714/7040/240/7422/4988/5319/3156/5569/5599/5579/3458/18/5578/2641/152/3091/598/983/3630/5467/2475/2064/4133/7099/5562/5563/2752/6720/1956/2746/572/1906/627"
"GO:0048545","GO:0048545","response to steroid hormone",103,0.865961086846675,1.47092138304364,4.23752009998995e-05,0.00431225117556295,0.00361720791396113,105,"tags=26%, list=6%, signal=26%","5743/2099/367/10499/2100/4129/6256/2908/836/7124/5241/596/590/5139/5970/8648/4306/842/3725/3569/5594/6714/7040/2353/3586/1026/5465"
"GO:0007186","GO:0007186","G protein-coupled receptor signaling pathway",156,0.835364719273694,1.40359683824525,4.23752009998995e-05,0.00431225117556295,0.00361720791396113,164,"tags=24%, list=9%, signal=24%","2099/367/760/1128/5468/2932/1129/154/1131/147/808/148/5241/146/5139/5970/153/150/207/3576/6714/7422/151/4988/3558/5579/5578/2641/6401/8644/152/3091/3630/1812/6347/5733/3643/4842"
"GO:0009410","GO:0009410","response to xenobiotic stimulus",153,0.834098509099647,1.40074169918055,4.29364537892096e-05,0.00431225117556295,0.00361720791396113,191,"tags=36%, list=10%, signal=35%","5743/4843/1800/6530/4129/836/6531/7124/148/596/6532/590/5139/5970/3757/7157/3553/1543/847/4780/1576/6714/7040/2353/3586/6647/2950/595/1544/1026/1728/4609/5447/5579/18/1277/5925/6772/1019/4313/8856/983/196/1812/2944/1545/4842/5562/5563/6720/1956/1906/1571/2946/1869"
"GO:0009888","GO:0009888","tissue development",347,0.780046105481015,1.29060359442407,4.57427192259418e-05,0.00444589719444396,0.00372931303434589,144,"tags=17%, list=8%, signal=20%","5743/2099/367/760/10499/5468/2932/154/6256/2908/5292/6331/836/1432/7124/148/5241/596/5970/581/8648/231/3569/207/5594/7157/3553/3383/1543/5595/847/3791/6714/4846/7040/2353/3586/6647/240/4318/7422/595/1026/7498/5465/4048/4609/2194/5728/3458/1277/5925/6772/5054/8644/3037/4313/3091/983/5467"
"GO:0008284","GO:0008284","positive regulation of cell population proliferation",235,0.802152810150036,1.33077880657812,4.74264795531641e-05,0.00446549946542761,0.00374575583576142,185,"tags=25%, list=10%, signal=26%","5743/1803/2099/367/1017/890/5292/6331/1432/7124/596/146/5970/150/3725/3569/3162/207/5594/1139/3553/5595/3791/6714/7040/3586/4318/7422/595/1026/5319/3558/7412/4609/5728/3458/5578/6772/8644/1019/3037/6774/4313/3565/3091/598/983/3630/5467/891/3643/2064/23411/7099/332/5562/1956/572/1906"
"GO:0051050","GO:0051050","positive regulation of transport",196,0.811139372572365,1.35349780159118,5.8095838185476e-05,0.00529254613112415,0.00443950015226268,198,"tags=27%, list=10%, signal=26%","5743/760/43/1128/5468/2932/6256/1131/6331/1432/808/7124/6532/581/150/207/3757/3553/4780/6714/7040/6647/7422/5319/4792/5444/5579/3458/18/5578/2641/5054/6401/3565/3091/983/3630/5467/1812/6347/3643/4133/4842/23411/7099/1956/2746/572/1906/2946/650/578"
"GO:0045893","GO:0045893","positive regulation of DNA-templated transcription",252,0.790569276580388,1.3107978793563,6.14799583768156e-05,0.00529254613112415,0.00443950015226268,203,"tags=25%, list=11%, signal=26%","2099/367/1017/10499/5468/890/154/2100/6256/2908/5292/1432/7124/5241/5970/8648/3725/3569/207/3757/7157/3553/5595/4780/7040/2353/3586/7422/5319/4792/3558/4790/5465/4609/5579/3458/1277/5925/6772/6774/8856/3565/3091/5467/196/2475/5315/3643/2064/4842/23411/7099/9970/5562/6720/1956/1906/3551/5894/1869/650/142/942/1487"
"GO:1902680","GO:1902680","positive regulation of RNA biosynthetic process",252,0.790569276580388,1.3107978793563,6.14799583768156e-05,0.00529254613112415,0.00443950015226268,203,"tags=25%, list=11%, signal=26%","2099/367/1017/10499/5468/890/154/2100/6256/2908/5292/1432/7124/5241/5970/8648/3725/3569/207/3757/7157/3553/5595/4780/7040/2353/3586/7422/5319/4792/3558/4790/5465/4609/5579/3458/1277/5925/6772/6774/8856/3565/3091/5467/196/2475/5315/3643/2064/4842/23411/7099/9970/5562/6720/1956/1906/3551/5894/1869/650/142/942/1487"
"GO:0003013","GO:0003013","circulatory system process",157,0.830582927692053,1.3961957217741,6.48640838088012e-05,0.0054287634587755,0.00455376214107988,149,"tags=22%, list=8%, signal=22%","5743/367/4843/5742/5468/1129/154/147/6331/808/7124/148/146/6532/5139/153/150/3757/6714/4846/7040/6647/7422/151/5465/18/7442/6772/6517/4313/152/3630/5467/1812/2475"
"GO:0009628","GO:0009628","response to abiotic stimulus",300,0.782632042920988,1.29646774600009,7.1632347424147e-05,0.00583319629159338,0.00489300899474757,201,"tags=26%, list=11%, signal=28%","5743/1803/4843/5468/2932/890/154/836/1432/7124/596/6532/1111/5970/581/153/842/231/3162/207/7157/1139/3553/2155/5328/1543/5595/847/841/4780/6714/4846/7040/2353/6647/4318/7422/595/1026/1728/4792/3156/4790/4312/5465/7412/5599/4609/5424/5728/4353/18/7442/1277/6772/6517/4313/5327/3091/598/5467/1812/2475/7299/4842/23411/7099/4314/5562/1956/572/1906/5894/2596/650/578/142/5313"
"GO:0045935","GO:0045935","positive regulation of nucleobase-containing compound metabolic process",296,0.782441322320226,1.29736364623738,0.000108857968958639,0.00863129106506259,0.00724011034542082,203,"tags=25%, list=11%, signal=26%","2099/367/1017/10499/5468/890/154/2100/6256/2908/5292/1432/7124/5241/5970/581/8648/3725/3569/207/3757/5594/7157/3553/5595/4780/6714/4846/7040/2353/3586/7422/1026/5319/4792/3558/4790/5465/4609/5579/3458/1277/5925/6772/6774/8856/3565/3091/983/3630/5467/196/2475/5315/1545/3643/2064/4842/23411/7099/9970/5562/5563/6720/1956/1906/3551/5894/1869/650/142/942/1487"
"GO:0008104","GO:0008104","protein localization",302,0.780569361904572,1.29330788627136,0.000125834333614197,0.00972150890204044,0.00815460823232627,189,"tags=21%, list=10%, signal=22%","5743/2099/367/43/4843/1128/5468/2932/1131/1432/7124/5241/596/581/150/3569/207/7157/1509/3553/6714/7040/240/7422/4988/1026/5319/4792/3156/5569/5599/5579/3458/18/5578/2641/1277/5925/6774/152/3091/598/983/3630/5467/1812/2475/653361/2064/4133/7099/5562/5563/2752/6720/1956/2746/572/1906/627/3551/5894"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",387,0.765417441357873,1.26467981495158,0.000132636010205156,0.00999080746870336,0.00838050159217313,219,"tags=22%, list=12%, signal=25%","5743/1803/43/4843/10499/5468/154/6256/1131/5292/1432/6531/7124/148/596/146/5970/8648/153/150/3569/3162/207/1139/3553/3576/2155/5328/841/4780/3791/6714/4846/7040/2353/3586/6647/240/7422/151/4988/595/1026/5319/3558/7412/4609/5579/3458/18/5578/1277/5925/6772/5054/6774/2628/5327/3565/3091/983/3630/2475/6347/5315/5733/1545/5340/23411/7099/5562/1956/572/1906/627/4023/650/142/4317/942/5564/1991/1116/5530/1588/7351/2152"
"GO:0008217","GO:0008217","regulation of blood pressure",59,0.893834244854862,1.55601021953356,0.000150773852941339,0.0108162290217203,0.00907288272962794,120,"tags=25%, list=6%, signal=25%","5743/367/4843/5742/5468/154/7124/148/153/4846/6647/151/5465/18/7442"
"GO:0070727","GO:0070727","cellular macromolecule localization",304,0.77914839929363,1.29112748727352,0.000150773852941339,0.0108162290217203,0.00907288272962794,189,"tags=20%, list=10%, signal=22%","5743/2099/367/43/4843/1128/5468/2932/1131/1432/7124/5241/596/581/150/3569/207/7157/1509/3553/6714/7040/240/7422/4988/1026/5319/4792/3156/5569/5599/5579/3458/18/5578/2641/1277/5925/6774/152/3091/598/983/3630/5467/1812/2475/653361/2064/4133/7099/5562/5563/2752/6720/1956/2746/572/1906/627/3551/5894"
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission",99,0.853577465126091,1.45252924947545,0.000175713452177056,0.0123122007304528,0.010327735585731,74,"tags=17%, list=4%, signal=17%","5743/760/43/1128/2932/1129/154/7124/148/6532/2891/590/150/5594/1139/3553/5595"
"GO:0051254","GO:0051254","positive regulation of RNA metabolic process",264,0.782312603343332,1.29666552397325,0.000248354604182293,0.0170066459636648,0.0142655359962126,203,"tags=24%, list=11%, signal=25%","2099/367/1017/10499/5468/890/154/2100/6256/2908/5292/1432/7124/5241/5970/8648/3725/3569/207/3757/7157/3553/5595/4780/7040/2353/3586/7422/5319/4792/3558/4790/5465/4609/5579/3458/1277/5925/6772/6774/8856/3565/3091/5467/196/2475/5315/3643/2064/4842/23411/7099/9970/5562/6720/1956/1906/3551/5894/1869/650/142/942/1487"
"GO:0044419","GO:0044419","biological process involved in interspecies interaction between organisms",379,0.759597372844828,1.25505925571906,0.000262025126322415,0.0175440379024319,0.0147163117731022,202,"tags=21%, list=11%, signal=23%","5743/1803/2099/4843/5468/1129/4129/5292/3500/836/1432/7124/596/5646/4069/5970/581/842/3725/3569/207/5594/7157/3553/3383/3576/1543/5595/841/4780/6714/4846/7040/2353/3586/4318/2950/1728/5319/4792/4790/5465/7412/5599/2194/3458/4353/5578/6772/5054/6401/1019/3091/598/983/3630/5467/50506/196/6347/653361/3643/5340/4842/7099/51191/4314/1956/1906/1571/3551/5894/1869/4023/650/578/142/4317/942"
"GO:0060429","GO:0060429","epithelium development",188,0.804176676790723,1.34627371450758,0.000271138817929304,0.0177595925743694,0.0148971236120883,149,"tags=22%, list=8%, signal=23%","2099/367/760/5468/2932/2908/836/7124/5241/596/5970/581/231/207/5594/7157/3553/3383/1543/847/3791/6714/7040/3586/6647/4318/7422/595/1026/7498/4048/4609/2194/5728/3458/6772/5054/8644/4313/3091/983/2475"
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling",100,0.852388535296875,1.44915715784006,0.000284809368655593,0.0178777214116521,0.0149962125908351,74,"tags=17%, list=4%, signal=17%","5743/760/43/1128/2932/1129/154/7124/148/6532/2891/590/150/5594/1139/3553/5595"
"GO:0071705","GO:0071705","nitrogen compound transport",263,0.783839645251596,1.29995492464863,0.000284809368655593,0.0178777214116521,0.0149962125908351,148,"tags=16%, list=8%, signal=18%","5743/760/43/4843/1128/5468/6530/2932/4129/1131/1432/6531/7124/6532/150/3569/207/7157/3553/6714/7040/240/151/4988/1026/5319/4792/3156/5569/5579/3458/18/7442/5578/2641/1277/6774/152/3091/983/3630/5467/1812"
"GO:0070201","GO:0070201","regulation of establishment of protein localization",129,0.833506042327927,1.40242104836715,0.000293923077053813,0.0179864007872672,0.0150873751603503,184,"tags=29%, list=10%, signal=29%","5743/43/4843/1128/5468/2932/1131/1432/7124/150/3569/1509/3553/6714/7040/240/4988/5319/3156/5569/5599/5579/3458/18/5578/2641/152/3091/983/3630/5467/2064/7099/5562/6720/1956/2746/572"
"GO:0009890","GO:0009890","negative regulation of biosynthetic process",332,0.766619500838548,1.26784458234712,0.000298479933409678,0.0179864007872672,0.0150873751603503,177,"tags=18%, list=9%, signal=20%","2099/367/4843/1017/10499/5468/2932/2100/6256/2908/836/1432/7124/5241/1111/5970/3725/3569/207/7157/1139/3576/5328/3791/6714/7040/3586/7422/2950/4988/595/1026/7498/4790/5465/5569/4609/3458/7442/5578/5925/6772/5054/8644/6774/3692/5327/8856/3565/3091/983/3630/5467/196/23411/7099/9970/332/5562/5563/6720"
"GO:0048585","GO:0048585","negative regulation of response to stimulus",349,0.759960003865785,1.25741971311038,0.000316707371763528,0.0187105747279119,0.0156948276492101,199,"tags=21%, list=11%, signal=23%","5743/1803/2099/367/5468/2932/154/5292/1432/6531/7124/596/5139/5970/581/150/3569/3162/207/7157/3553/3383/3576/5328/5595/841/4780/6714/4846/7040/3586/6647/240/4318/2950/4988/4792/3558/7498/4790/5465/5569/4609/5728/5579/5925/6772/5054/6774/5327/3565/3091/598/3630/5467/196/1812/2475/6347/5340/23411/7099/4314/5562/5563/1956/1906/627/5894/4170/650/578/142"
